transaction_id,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,total_price,transaction_timestamp,channel,reference_id
T3318,P1161,W105,S208,RETURN,45,33884.4,1524798.0,2025-09-10 13:59:39.005378,internal,REF4287
T3319,P1476,W100,S203,TRANSFER,45,7068.45,318080.25,2025-10-18 10:53:38.058615,offline,REF7896
T3320,P1116,W108,,IN,97,19617.91,1902937.27,2026-03-23 02:33:31.495472,internal,REF6312
T3321,P1341,W105,,OUT,97,27240.53,2642331.4099999997,2025-10-21 14:18:32.229318,internal,REF6282
T3322,P1327,W101,S219,INVALID,94,13701.4,1287931.5999999999,2025-06-07 07:46:00.101060,internal,REF2075
T3323,P1354,W102,S210,RETURN,77,38298.71,2949000.67,2026-02-22 20:51:57.479846,offline,REF7058
T3324,P1125,W107,,IN,79,32262.28,2548720.12,2026-01-11 22:58:25.786571,offline,REF2005
T3325,P1470,W104,S219,OUT,30,44078.77,1322363.0999999999,2025-06-14 15:35:23.141025,internal,REF5008
T3326,P1321,W105,S213,OUT,58,11657.32,676124.5599999999,2026-03-05 19:39:49.082244,offline,REF2125
T3327,P1178,W103,S216,RETURN,82,26746.91,2193246.62,2026-01-19 21:27:28.886472,internal,REF4398
T3328,P1417,W107,,INVALID,78,23760.05,1853283.9,2025-12-04 17:33:33.284458,online,REF9303
T3329,P1043,W104,,IN,5,46515.67,232578.34999999998,2025-07-25 15:57:13.460898,internal,REF6166
T3330,P1405,W109,S201,INVALID,81,14873.95,1204789.95,2025-08-25 02:16:12.589500,online,REF8392
T3331,P1077,W104,S206,RETURN,93,41199.61,3831563.73,2025-12-13 19:39:43.931287,internal,REF7513
T3332,P1466,W107,S203,OUT,3,48444.37,145333.11000000002,2025-06-09 06:36:20.993731,internal,REF9364
T3333,P1472,W103,S205,IN,8,25568.69,204549.52,2025-10-18 19:05:12.510097,online,REF9341
T3334,P1166,W105,,TRANSFER,52,8186.03,425673.56,2025-06-12 10:07:48.461272,online,REF5206
T3335,P1030,W109,,TRANSFER,66,39605.2,2613943.1999999997,2025-07-09 00:17:09.189267,internal,REF4236
T3336,P1155,W101,S202,INVALID,52,4742.17,246592.84,2026-01-29 15:59:45.951277,offline,REF4943
T3337,P1364,W102,,RETURN,79,34377.57,2715828.03,2025-07-18 05:04:29.315981,internal,REF2244
T3338,P1312,W105,S215,OUT,56,8632.25,483406.0,2025-08-18 20:39:55.234615,online,REF4672
T3339,P1040,W103,,TRANSFER,99,7928.76,784947.24,2026-01-22 13:50:17.343042,online,REF8972
T3340,P1408,W102,,OUT,5,16003.38,80016.9,2026-02-14 20:33:16.548517,offline,REF1513
T3341,P1119,W100,,OUT,1,43587.88,43587.88,2026-03-03 18:28:53.231075,online,REF6464
T3342,P1018,W107,,OUT,14,49571.06,693994.84,2026-01-02 10:02:57.783894,internal,REF6027
T3343,P1342,W101,S206,IN,73,713.7,52100.100000000006,2025-06-23 23:29:31.099772,internal,REF2400
T3344,P1309,W105,S204,INVALID,77,43555.79,3353795.83,2025-07-10 21:46:24.493198,online,REF7139
T3345,P1088,W103,S208,IN,76,49399.76,3754381.7600000002,2025-11-09 16:31:49.556075,online,REF7352
T3346,P1210,W109,S214,OUT,46,17369.59,799001.14,2025-09-26 20:45:28.513025,online,REF8324
T3347,P1141,W103,S209,TRANSFER,33,20645.45,681299.85,2025-08-08 05:33:16.223009,offline,REF7411
T3348,P1328,W103,S203,IN,56,34582.3,1936608.8000000003,2025-12-11 10:18:18.890911,internal,REF9492
T3349,P1383,W101,,IN,89,31405.6,2795098.4,2026-02-20 17:39:25.876362,online,REF9292
T3350,P1276,W103,S202,INVALID,12,22158.7,265904.4,2025-09-14 22:33:20.127116,internal,REF1399
T3351,P1175,W102,,TRANSFER,60,18064.0,1083840.0,2025-09-05 06:58:51.795244,online,REF9306
T3352,P1212,W108,,OUT,71,21228.16,1507199.36,2025-09-23 11:43:44.581847,online,REF2710
T3353,P1317,W102,S211,TRANSFER,76,894.52,67983.52,2025-05-01 14:33:05.359386,online,REF1337
T3354,P1168,W100,S212,OUT,72,43726.2,3148286.4,2026-01-18 22:13:36.162717,offline,REF4157
T3355,P1008,W101,S205,INVALID,30,6511.67,195350.1,2025-06-01 03:43:39.228662,online,REF2817
T3356,P1288,W101,,OUT,1,13081.31,13081.31,2025-07-01 20:45:59.654933,internal,REF3435
T3357,P1498,W101,S208,TRANSFER,82,41078.16,3368409.12,2025-06-11 16:22:55.724208,internal,REF6075
T3358,P1075,W103,,TRANSFER,61,40605.37,2476927.5700000003,2026-01-01 20:05:50.927796,offline,REF8258
T3359,P1443,W101,S213,TRANSFER,89,34058.35,3031193.15,2025-09-16 10:57:29.960779,online,REF3686
T3360,P1413,W108,S201,IN,51,368.67,18802.170000000002,2026-01-22 09:04:16.755585,internal,REF6091
T3361,P1283,W100,S205,OUT,53,30209.41,1601098.73,2025-06-08 08:06:44.254038,internal,REF7338
T3362,P1347,W103,S217,OUT,9,15201.14,136810.26,2026-03-30 11:40:39.409809,offline,REF9779
T3363,P1390,W104,S215,RETURN,72,20112.64,1448110.08,2025-07-05 22:08:00.589511,internal,REF2786
T3364,P1428,W100,S207,IN,8,43883.79,351070.32,2026-02-22 08:29:08.778122,internal,REF9759
T3365,P1392,W100,S206,OUT,99,33165.08,3283342.9200000004,2025-06-28 08:16:25.938475,internal,REF7176
T3366,P1028,W102,S209,IN,43,1603.69,68958.67,2026-02-15 22:55:46.331540,offline,REF9247
T3367,P1219,W100,S210,RETURN,45,46760.81,2104236.4499999997,2025-04-26 15:51:08.739665,internal,REF1102
T3368,P1059,W105,S210,TRANSFER,92,26314.2,2420906.4,2026-02-28 08:43:14.542605,offline,REF8628
T3369,P1251,W104,S210,INVALID,66,45702.85,3016388.1,2025-06-19 05:00:12.161878,offline,REF3247
T3370,P1327,W103,S207,OUT,60,23924.87,1435492.2,2025-09-15 14:33:41.777032,internal,REF1160
T3371,P1084,W100,S219,TRANSFER,97,20771.68,2014852.96,2026-02-22 08:03:27.678714,internal,REF9406
T3372,P1240,W106,,INVALID,40,8432.23,337289.19999999995,2025-12-27 09:42:17.744865,online,REF6410
T3373,P1169,W104,,RETURN,94,45784.39,4303732.66,2026-01-21 11:47:22.676276,online,REF6582
T3374,P1229,W101,S205,IN,43,23954.58,1030046.9400000001,2025-04-25 13:22:25.396046,offline,REF6996
T3375,P1209,W105,S211,IN,15,16702.97,250544.55000000002,2025-09-24 21:27:24.769013,internal,REF1883
T3376,P1223,W101,S211,RETURN,3,8098.41,24295.23,2025-06-11 05:28:20.279208,internal,REF4088
T3377,P1438,W103,S200,OUT,62,26137.34,1620515.08,2025-06-27 02:04:47.340731,internal,REF8890
T3378,P1015,W108,S216,IN,57,40712.69,2320623.33,2025-07-22 12:36:11.331582,internal,REF1342
T3379,P1250,W100,S201,INVALID,77,12432.78,957324.06,2026-03-02 12:29:47.042093,online,REF2967
T3380,P1382,W100,S219,OUT,12,9879.39,118552.68,2025-05-31 12:36:09.369971,offline,REF2808
T3381,P1278,W100,S216,RETURN,8,9784.12,78272.96,2025-07-05 14:58:10.488229,online,REF3653
T3382,P1445,W102,,INVALID,21,29280.16,614883.36,2025-08-02 16:24:31.345528,online,REF5413
T3383,P1386,W104,S208,INVALID,46,19291.73,887419.58,2026-01-02 01:09:34.286449,online,REF4702
T3384,P1368,W101,S205,OUT,32,32694.36,1046219.52,2025-05-16 20:09:27.341835,offline,REF8998
T3385,P1407,W102,S201,RETURN,78,25789.12,2011551.3599999999,2026-02-23 18:33:07.561274,online,REF6420
T3386,P1235,W102,S202,INVALID,65,25605.67,1664368.5499999998,2025-06-19 02:21:17.568805,online,REF2927
T3387,P1357,W105,S200,IN,61,41561.19,2535232.5900000003,2025-05-04 05:26:39.597661,offline,REF8693
T3388,P1432,W103,S204,RETURN,5,35569.97,177849.85,2026-04-07 22:35:25.183955,internal,REF2091
T3389,P1002,W101,S211,TRANSFER,70,9012.68,630887.6,2025-07-20 12:18:02.669251,internal,REF6210
T3390,P1007,W105,S219,RETURN,91,26389.41,2401436.31,2025-10-12 04:21:09.032988,internal,REF4850
T3391,P1379,W101,S212,RETURN,88,42855.87,3771316.56,2026-03-29 02:28:22.796621,online,REF6630
T3392,P1200,W109,S214,RETURN,95,11748.48,1116105.5999999999,2025-07-19 01:26:17.010169,online,REF9147
T3393,P1006,W102,,TRANSFER,45,25490.31,1147063.95,2025-06-12 16:40:29.970340,internal,REF5450
T3394,P1463,W106,S210,INVALID,79,40547.0,3203213.0,2025-05-24 18:48:45.230198,online,REF5316
T3395,P1318,W102,,INVALID,64,14262.92,912826.88,2025-12-26 06:14:29.463939,online,REF4076
T3396,P1280,W104,S211,IN,75,31796.93,2384769.75,2025-06-06 19:01:20.217355,offline,REF7520
T3397,P1315,W101,S211,INVALID,12,22969.86,275638.32,2026-02-26 19:08:32.295762,offline,REF7184
T3398,P1247,W100,S217,OUT,22,253.73,5582.0599999999995,2025-12-07 20:36:16.673702,offline,REF8457
T3399,P1098,W109,,TRANSFER,78,25882.94,2018869.3199999998,2025-10-31 23:38:05.075891,internal,REF7025
T3400,P1024,W101,S205,RETURN,69,9097.73,627743.37,2026-02-20 22:12:16.695013,offline,REF9067
T3401,P1206,W102,,RETURN,14,37038.09,518533.25999999995,2026-02-19 08:58:48.344105,internal,REF6825
T3402,P1041,W100,S212,TRANSFER,9,13848.87,124639.83,2025-05-31 05:14:41.103229,offline,REF4534
T3403,P1164,W108,S219,RETURN,73,33237.63,2426346.9899999998,2026-02-25 16:15:30.205803,offline,REF6752
T3404,P1346,W107,,OUT,17,20323.64,345501.88,2026-03-04 20:19:31.974764,offline,REF9203
T3405,P1389,W100,S218,IN,25,24658.04,616451.0,2025-06-10 23:26:00.326911,offline,REF3220
T3406,P1442,W105,S205,RETURN,10,26480.57,264805.7,2025-08-26 00:24:06.777400,internal,REF7302
T3407,P1419,W106,S201,IN,91,30529.96,2778226.36,2025-09-06 16:53:34.850085,internal,REF3124
T3408,P1351,W102,S217,INVALID,51,7741.1,394796.10000000003,2025-10-27 22:21:24.148507,offline,REF3609
T3409,P1046,W105,S206,TRANSFER,96,16075.64,1543261.44,2026-02-27 09:11:47.592312,offline,REF9232
T3410,P1468,W107,S206,RETURN,11,6239.81,68637.91,2025-09-23 17:47:27.051317,internal,REF1980
T3411,P1398,W100,S208,OUT,53,28597.66,1515675.98,2025-05-14 01:51:22.538795,offline,REF1267
T3412,P1486,W105,,OUT,42,33193.76,1394137.9200000002,2026-03-12 18:26:15.036901,internal,REF9710
T3413,P1470,W104,,TRANSFER,19,38519.71,731874.49,2025-11-25 01:40:19.433973,online,REF3386
T3414,P1303,W105,S202,RETURN,82,14940.61,1225130.02,2026-03-19 06:53:12.113281,online,REF6964
T3415,P1439,W103,,TRANSFER,1,34392.84,34392.84,2025-08-21 19:11:08.706386,online,REF2245
T3416,P1438,W102,S200,TRANSFER,58,42634.59,2472806.2199999997,2025-05-28 15:25:14.480653,offline,REF5601
T3417,P1428,W102,S205,TRANSFER,64,29332.52,1877281.28,2026-03-29 21:32:25.067906,internal,REF7350
T3418,P1456,W109,S204,TRANSFER,49,31944.11,1565261.3900000001,2025-04-22 04:23:44.611639,online,REF2987
T3419,P1384,W107,S211,OUT,67,1641.82,110001.94,2025-12-03 03:32:36.648572,online,REF5229
T3420,P1349,W100,,INVALID,3,28598.94,85796.81999999999,2026-01-16 01:17:56.639733,internal,REF7703
T3421,P1286,W108,,RETURN,98,24104.11,2362202.7800000003,2025-05-02 10:38:08.890113,offline,REF5260
T3422,P1007,W108,S207,TRANSFER,73,11176.92,815915.16,2025-07-05 17:43:50.515168,online,REF4545
T3423,P1061,W105,,INVALID,50,45577.94,2278897.0,2025-05-10 03:39:01.858112,offline,REF9528
T3424,P1453,W104,,OUT,18,35054.94,630988.92,2026-01-28 10:57:42.796320,offline,REF5801
T3425,P1310,W103,S218,OUT,9,35977.5,323797.5,2026-03-04 12:44:36.998289,internal,REF8374
T3426,P1049,W104,S217,RETURN,77,26932.38,2073793.26,2025-12-18 03:14:06.016324,offline,REF7035
T3427,P1225,W101,,INVALID,10,6128.37,61283.7,2025-10-19 11:09:00.377306,online,REF2561
T3428,P1312,W100,,IN,80,27663.53,2213082.4,2025-11-10 00:18:36.872690,internal,REF3996
T3429,P1037,W107,S206,RETURN,48,30427.05,1460498.4,2025-10-18 19:09:39.669702,offline,REF3836
T3430,P1173,W101,,OUT,92,19135.33,1760450.36,2025-12-25 00:28:35.403684,offline,REF6751
T3431,P1001,W101,S209,IN,90,20445.25,1840072.5,2026-03-25 02:49:35.492032,online,REF7230
T3432,P1009,W104,,TRANSFER,96,2274.12,218315.52,2025-08-15 13:14:35.109193,internal,REF7410
T3433,P1430,W106,S208,RETURN,47,13075.4,614543.7999999999,2026-02-25 21:30:56.859889,online,REF8836
T3434,P1364,W106,,OUT,56,6715.57,376071.92,2025-08-29 21:44:05.606017,online,REF2121
T3435,P1157,W109,S206,INVALID,20,10149.71,202994.19999999998,2025-07-11 12:33:04.527410,online,REF9610
T3436,P1437,W108,,RETURN,38,10970.58,416882.04,2025-09-18 20:05:33.826327,offline,REF6327
T3437,P1460,W104,S211,RETURN,77,47957.23,3692706.7100000004,2025-11-29 22:32:08.044265,internal,REF3878
T3438,P1060,W107,,IN,81,13274.16,1075206.96,2025-07-12 11:24:54.877465,online,REF9935
T3439,P1116,W105,,OUT,10,26183.23,261832.3,2025-11-28 16:19:42.196433,internal,REF5376
T3440,P1233,W106,,IN,4,42129.14,168516.56,2025-08-08 23:24:49.214225,offline,REF6301
T3441,P1466,W100,S218,INVALID,40,2322.93,92917.2,2025-12-19 05:52:06.619931,internal,REF3429
T3442,P1332,W103,,OUT,23,18988.31,436731.13,2025-12-30 03:56:54.814249,online,REF8826
T3443,P1328,W105,,IN,69,35835.43,2472644.67,2025-09-13 15:58:05.508575,offline,REF1929
T3444,P1076,W101,S216,RETURN,28,31596.78,884709.84,2026-01-16 16:33:36.637103,internal,REF2024
T3445,P1395,W104,S202,INVALID,58,27352.32,1586434.56,2025-10-03 19:43:10.637115,internal,REF8260
T3446,P1433,W100,S213,OUT,61,21655.9,1321009.9000000001,2025-10-28 13:11:06.121228,internal,REF3568
T3447,P1131,W102,S206,RETURN,62,19626.55,1216846.0999999999,2025-10-01 15:38:05.921737,internal,REF9748
T3448,P1183,W102,,TRANSFER,15,5249.87,78748.05,2025-05-23 18:47:28.608074,online,REF4678
T3449,P1170,W103,S210,TRANSFER,97,18013.37,1747296.89,2026-02-15 07:04:22.525177,offline,REF9847
T3450,P1251,W103,,OUT,84,32719.92,2748473.28,2025-08-01 20:03:30.258837,offline,REF1348
T3451,P1115,W106,S218,TRANSFER,53,40924.87,2169018.1100000003,2026-04-03 06:33:52.443802,online,REF5314
T3452,P1048,W102,S203,RETURN,73,21225.42,1549455.66,2025-10-28 14:47:02.251444,online,REF1984
T3453,P1011,W101,S203,OUT,30,29710.23,891306.9,2026-04-08 00:02:50.641163,internal,REF3355
T3454,P1418,W106,,TRANSFER,15,18720.04,280800.60000000003,2025-07-30 03:42:58.164598,online,REF4296
T3455,P1339,W102,S207,RETURN,98,19409.57,1902137.8599999999,2026-01-09 17:41:25.007077,internal,REF5163
T3456,P1319,W103,S208,TRANSFER,81,34643.66,2806136.4600000004,2025-04-18 15:55:13.701135,online,REF7899
T3457,P1434,W109,,IN,51,47141.75,2404229.25,2026-04-14 17:52:18.642200,internal,REF6184
T3458,P1479,W102,,IN,26,14825.34,385458.84,2026-03-30 13:08:05.856450,internal,REF9941
T3459,P1073,W107,S209,INVALID,82,34458.05,2825560.1,2026-04-08 21:35:00.633111,offline,REF4832
T3460,P1244,W105,,RETURN,13,44170.03,574210.39,2026-02-04 10:03:29.857116,online,REF5304
T3461,P1376,W102,,TRANSFER,29,45411.0,1316919.0,2025-07-15 02:58:06.207523,online,REF8254
T3462,P1434,W106,S203,IN,26,36590.46,951351.96,2026-01-21 07:33:18.191838,offline,REF6037
T3463,P1091,W105,S215,OUT,75,3780.26,283519.5,2025-11-02 23:16:51.929629,online,REF2998
T3464,P1235,W105,S215,TRANSFER,100,5748.71,574871.0,2026-01-12 22:43:45.036642,online,REF7754
T3465,P1186,W106,S202,OUT,73,2036.7,148679.1,2025-06-04 23:33:54.395335,offline,REF6239
T3466,P1167,W103,,INVALID,47,29133.13,1369257.11,2025-07-12 01:02:23.263913,offline,REF6830
T3467,P1491,W109,S207,TRANSFER,76,30581.21,2324171.96,2026-01-12 16:57:27.682453,offline,REF8351
T3468,P1219,W100,S203,IN,52,34286.75,1782911.0,2025-04-21 15:07:40.582342,internal,REF6512
T3469,P1227,W108,S206,INVALID,52,32329.35,1681126.2,2025-12-21 23:58:15.108268,online,REF2144
T3470,P1021,W105,S219,INVALID,23,39219.86,902056.78,2025-04-27 10:05:41.892274,internal,REF9654
T3471,P1154,W100,,INVALID,53,34558.13,1831580.89,2025-10-15 17:25:10.858460,internal,REF8692
T3472,P1388,W100,S211,RETURN,53,40983.94,2172148.8200000003,2025-07-21 11:07:10.887852,offline,REF5010
T3473,P1008,W102,S201,RETURN,49,26763.92,1311432.0799999998,2026-03-30 04:39:38.672015,online,REF8450
T3474,P1405,W107,S217,OUT,7,31326.34,219284.38,2025-12-11 21:54:10.129526,offline,REF1268
T3475,P1082,W107,S218,INVALID,86,5462.44,469769.83999999997,2026-01-21 07:57:56.474829,offline,REF9234
T3476,P1052,W108,S206,TRANSFER,62,36120.5,2239471.0,2025-06-14 18:35:18.320735,internal,REF7310
T3477,P1394,W105,,IN,73,24532.56,1790876.8800000001,2025-11-07 15:11:13.782014,online,REF2171
T3478,P1217,W107,S201,INVALID,95,16370.07,1555156.65,2025-04-30 01:17:41.183150,online,REF9583
T3479,P1130,W108,S212,RETURN,91,32469.07,2954685.37,2026-04-02 05:51:57.844984,internal,REF8200
T3480,P1104,W102,S217,INVALID,87,28994.14,2522490.18,2026-03-13 14:55:06.574919,online,REF4323
T3481,P1372,W103,S214,RETURN,52,20154.85,1048052.2,2025-08-26 03:23:02.050327,offline,REF9025
T3482,P1184,W107,S206,RETURN,14,44378.52,621299.2799999999,2025-12-20 15:13:03.814147,online,REF6586
T3483,P1371,W104,,OUT,41,26419.11,1083183.51,2025-10-29 21:00:21.449582,internal,REF1336
T3484,P1027,W105,,TRANSFER,34,28107.99,955671.66,2025-05-17 13:21:02.012252,offline,REF8170
T3485,P1119,W101,S207,TRANSFER,5,39440.15,197200.75,2025-08-18 04:45:03.922074,internal,REF1143
T3486,P1076,W100,S210,TRANSFER,13,40305.76,523974.88,2025-06-30 06:14:28.421778,internal,REF2083
T3487,P1142,W105,S216,IN,96,10906.64,1047037.44,2025-06-10 21:48:08.769904,internal,REF4236
T3488,P1148,W108,S208,OUT,26,32405.47,842542.22,2026-01-05 09:01:03.371713,online,REF1713
T3489,P1275,W106,S211,RETURN,48,5770.19,276969.12,2026-03-13 01:52:21.131013,online,REF1215
T3490,P1106,W109,,IN,8,37601.51,300812.08,2025-04-24 07:26:21.075435,online,REF1037
T3491,P1434,W109,S215,TRANSFER,99,25220.21,2496800.79,2026-01-26 11:37:43.088111,offline,REF5239
T3492,P1467,W107,S201,TRANSFER,36,29170.23,1050128.28,2025-09-12 16:50:42.350293,online,REF9453
T3493,P1402,W102,,INVALID,44,45303.82,1993368.08,2025-07-23 03:50:40.763661,online,REF5951
T3494,P1056,W104,,IN,49,26374.46,1292348.54,2025-07-28 06:29:25.867494,offline,REF8487
T3495,P1413,W100,S217,INVALID,43,997.17,42878.31,2025-07-05 00:07:55.132621,online,REF2353
T3496,P1417,W102,S200,TRANSFER,16,48892.16,782274.56,2025-07-24 15:54:20.212931,internal,REF6887
T3497,P1148,W107,,TRANSFER,7,19161.37,134129.59,2025-06-22 08:07:48.818269,internal,REF2672
T3498,P1273,W105,S209,TRANSFER,1,33446.69,33446.69,2026-04-06 23:50:28.553493,offline,REF5681
T3499,P1213,W100,S210,RETURN,77,20283.28,1561812.5599999998,2025-12-06 09:15:06.461304,online,REF5391
T3500,P1128,W109,,INVALID,22,30723.1,675908.2,2026-01-08 09:54:41.122417,internal,REF4361
T3501,P1300,W103,S209,IN,84,33672.48,2828488.3200000003,2025-06-14 16:57:01.937377,offline,REF6798
T3502,P1105,W102,,INVALID,97,28956.42,2808772.7399999998,2026-03-13 19:45:14.525446,online,REF4291
T3503,P1211,W107,,RETURN,9,35002.74,315024.66,2025-07-24 09:33:09.337465,online,REF7740
T3504,P1246,W101,S203,INVALID,66,12196.84,804991.4400000001,2026-02-06 20:17:14.476415,offline,REF8535
T3505,P1140,W106,S213,IN,70,36175.21,2532264.6999999997,2025-07-31 15:44:35.842286,internal,REF2790
T3506,P1235,W105,S219,RETURN,4,7876.65,31506.6,2025-09-23 00:56:52.605571,online,REF1383
T3507,P1009,W103,,TRANSFER,6,22860.08,137160.48,2025-05-24 03:11:34.483890,internal,REF6410
T3508,P1164,W109,S215,RETURN,68,49145.5,3341894.0,2025-06-25 09:01:43.252893,online,REF3363
T3509,P1116,W105,S200,INVALID,17,7645.68,129976.56,2025-08-24 00:19:05.763850,online,REF1145
T3510,P1257,W106,S202,RETURN,73,14423.63,1052924.99,2025-08-07 19:45:46.456169,online,REF4653
T3511,P1210,W103,S213,INVALID,59,20798.82,1227130.38,2025-04-23 13:26:29.247948,offline,REF9033
T3512,P1478,W107,S201,TRANSFER,49,14337.41,702533.09,2025-06-10 05:07:05.591503,offline,REF2376
T3513,P1259,W108,S217,OUT,92,35076.73,3227059.16,2025-09-05 20:07:47.283363,online,REF2890
T3514,P1260,W101,,IN,18,36625.3,659255.4,2025-06-06 15:33:10.912795,offline,REF8494
T3515,P1230,W105,S204,INVALID,55,26863.7,1477503.5,2025-10-07 14:41:57.761415,offline,REF9290
T3516,P1125,W105,,IN,93,42246.55,3928929.1500000004,2025-12-25 06:46:22.456989,offline,REF9126
T3517,P1175,W108,S200,IN,72,14020.86,1009501.92,2025-09-25 20:44:12.035719,internal,REF9185
T3518,P1003,W105,,TRANSFER,86,15124.43,1300700.98,2025-06-06 00:04:17.200144,offline,REF3623
T3519,P1252,W100,S215,TRANSFER,40,21515.85,860634.0,2025-06-01 11:51:19.014179,online,REF6035
T3520,P1024,W105,S211,OUT,52,38047.88,1978489.7599999998,2025-08-02 23:09:57.789792,offline,REF5631
T3521,P1390,W108,S201,IN,92,15306.81,1408226.52,2025-10-12 03:54:29.590537,online,REF7924
T3522,P1049,W105,S211,TRANSFER,70,31267.9,2188753.0,2025-08-27 05:30:45.975398,online,REF1207
T3523,P1447,W104,S200,IN,21,9374.25,196859.25,2026-03-31 08:54:47.763438,offline,REF4142
T3524,P1377,W100,S206,OUT,17,34877.85,592923.45,2025-05-12 03:41:33.786693,offline,REF6560
T3525,P1410,W102,S219,IN,86,39346.65,3383811.9,2025-06-21 15:43:00.407135,offline,REF8668
T3526,P1275,W101,S206,IN,26,23944.11,622546.86,2026-03-12 06:01:17.076682,offline,REF6974
T3527,P1149,W106,,OUT,70,36597.11,2561797.7,2025-07-02 07:38:08.194078,internal,REF2698
T3528,P1191,W102,S203,IN,2,35363.33,70726.66,2025-12-05 01:31:03.781724,offline,REF8839
T3529,P1063,W109,S205,IN,77,44069.9,3393382.3000000003,2025-06-03 06:11:37.822241,offline,REF5229
T3530,P1379,W103,,INVALID,6,13475.47,80852.81999999999,2025-10-07 20:20:18.939418,internal,REF7836
T3531,P1244,W105,S205,INVALID,24,38251.78,918042.72,2025-09-28 03:33:24.038939,online,REF3966
T3532,P1039,W101,S216,TRANSFER,55,27527.16,1513993.8,2026-02-20 04:49:09.796161,offline,REF7351
T3533,P1074,W106,S205,INVALID,6,1433.74,8602.44,2025-05-08 17:28:43.055362,internal,REF7432
T3534,P1336,W106,S219,INVALID,69,48208.15,3326362.35,2025-12-29 20:43:42.321756,offline,REF8125
T3535,P1482,W105,S217,OUT,32,3719.41,119021.12,2025-07-09 00:04:38.157444,offline,REF5300
T3536,P1270,W100,,INVALID,51,14561.3,742626.2999999999,2025-05-20 19:41:41.574406,online,REF1336
T3537,P1042,W102,S203,IN,77,17138.65,1319676.05,2026-04-07 14:01:24.368491,offline,REF7112
T3538,P1115,W104,S210,INVALID,43,43598.71,1874744.53,2025-11-20 12:05:41.669774,online,REF6386
T3539,P1037,W102,,OUT,78,30533.34,2381600.52,2025-05-16 22:54:28.641771,online,REF5838
T3540,P1464,W104,,OUT,31,42110.74,1305432.94,2025-06-27 10:12:34.362912,online,REF1326
T3541,P1439,W108,S217,TRANSFER,44,7988.37,351488.27999999997,2026-02-18 20:01:01.961949,offline,REF9868
T3542,P1259,W108,S218,INVALID,95,28786.73,2734739.35,2025-09-19 07:09:35.362562,offline,REF5036
T3543,P1183,W104,S208,INVALID,49,40119.6,1965860.4,2025-05-28 05:53:45.958644,offline,REF5485
T3544,P1151,W108,S203,OUT,88,9987.17,878870.96,2025-11-12 01:43:11.256663,online,REF3182
