shipment_id,supplier_id,warehouse_id,shipment_status,shipment_date,delivery_date,delay_days,shipping_cost
SHIP1228,S208,W109,delivered,2025-05-10,2025-05-19,0,4499.21
SHIP1229,S206,W102,delivered,2025-08-12,2025-08-22,3,17235.03
SHIP1230,S217,W106,delivered,2025-11-25,2025-12-04,3,1349.16
SHIP1231,S215,W103,delivered,2025-06-07,2025-06-10,5,19122.12
SHIP1232,S216,W100,in_transit,2025-08-03,2025-08-13,5,19980.9
SHIP1233,S217,W104,delivered,2026-02-06,,3,19869.0
SHIP1234,S213,W107,in_transit,2025-07-30,2025-08-02,0,1629.87
SHIP1235,S211,W102,in_transit,2025-11-21,2025-11-22,2,13649.63
SHIP1236,S201,W109,in_transit,2025-12-13,,0,9349.8
SHIP1237,S214,W106,in_transit,2025-04-19,2025-04-28,4,13628.17
SHIP1238,S208,W109,delivered,2025-09-06,2025-09-14,1,17781.27
SHIP1239,S209,W101,delayed,2025-04-24,,0,5582.07
SHIP1240,S203,W101,delivered,2026-03-14,2026-03-22,0,15747.87
SHIP1241,S216,W104,in_transit,2025-05-02,2025-05-07,4,6920.06
SHIP1242,S205,W108,in_transit,2025-08-10,2025-08-20,5,8433.73
SHIP1243,S213,W101,in_transit,2025-05-14,2025-05-18,1,11147.48
SHIP1244,S214,W103,delayed,2025-06-04,2025-06-12,3,4081.41
SHIP1245,S208,W107,in_transit,2025-09-15,2025-09-18,5,7273.8
SHIP1246,S207,W102,delayed,2025-06-04,2025-06-11,1,16196.04
SHIP1247,S219,W107,delayed,2026-04-15,2026-04-21,3,18215.65
SHIP1248,S202,W100,delayed,2025-10-11,2025-10-15,3,19922.91
SHIP1249,S218,W105,delayed,2026-02-21,,2,2509.31
SHIP1250,S217,W100,delivered,2025-07-08,2025-07-15,0,13276.08
SHIP1251,S207,W109,in_transit,2025-07-07,,1,16929.92
SHIP1252,S212,W104,delayed,2025-05-27,2025-05-29,3,14199.3
SHIP1253,S212,W104,delayed,2025-09-24,2025-10-01,2,13579.27
SHIP1254,S211,W106,delivered,2025-09-27,2025-09-29,4,4806.9
SHIP1255,S216,W102,delayed,2025-05-04,2025-05-10,3,1568.6
SHIP1256,S206,W106,delayed,2025-07-06,2025-07-07,3,13278.46
SHIP1257,S202,W101,in_transit,2025-04-19,,2,18612.94
SHIP1258,S213,W102,in_transit,2026-04-06,2026-04-16,0,15054.78
SHIP1259,S210,W104,delivered,2026-02-26,2026-03-03,3,15864.86
SHIP1260,S204,W106,delayed,2025-11-04,2025-11-09,5,11186.86
SHIP1261,S216,W109,in_transit,2026-02-22,2026-03-02,1,14956.98
SHIP1262,S203,W104,in_transit,2026-02-26,2026-03-07,1,2158.06
SHIP1263,S208,W100,in_transit,2025-09-30,2025-10-05,0,12747.46
SHIP1264,S218,W101,in_transit,2025-09-15,2025-09-20,3,16912.65
SHIP1265,S207,W102,in_transit,2025-07-15,2025-07-22,3,2267.8
SHIP1266,S213,W100,in_transit,2025-11-18,,3,16912.6
SHIP1267,S200,W100,delayed,2025-05-11,,0,16971.93
SHIP1268,S216,W108,delayed,2025-08-04,2025-08-12,1,15028.97
SHIP1269,S219,W105,delivered,2025-12-30,2025-12-31,5,15684.21
SHIP1270,S213,W108,delivered,2025-04-28,2025-05-03,0,3578.53
SHIP1271,S216,W105,in_transit,2026-01-01,2026-01-11,5,16250.76
SHIP1272,S213,W108,delayed,2025-06-02,2025-06-10,2,5568.82
SHIP1273,S212,W100,in_transit,2026-01-21,2026-01-28,2,15968.23
SHIP1274,S208,W107,delayed,2025-07-05,,5,16891.11
SHIP1275,S204,W105,in_transit,2026-02-15,2026-02-20,2,12767.75
SHIP1276,S215,W109,delayed,2026-01-27,,0,19892.55
SHIP1277,S203,W100,delivered,2026-03-13,2026-03-21,4,9330.34
SHIP1278,S203,W109,in_transit,2025-12-06,2025-12-15,0,1589.62
SHIP1279,S216,W101,in_transit,2025-08-29,2025-08-31,0,3622.61
SHIP1280,S212,W104,delayed,2026-03-15,2026-03-19,3,14500.61
SHIP1281,S211,W106,delivered,2025-05-22,2025-05-26,4,5308.02
SHIP1282,S218,W104,delayed,2026-04-05,2026-04-07,4,6416.7
SHIP1283,S210,W109,delayed,2025-11-13,2025-11-16,4,3872.97
SHIP1284,S209,W107,delivered,2025-10-23,2025-10-25,1,8088.65
SHIP1285,S210,W100,in_transit,2025-12-09,,4,8707.64
SHIP1286,S212,W105,delayed,2025-05-28,2025-06-01,0,11201.69
SHIP1287,S203,W103,delivered,2025-08-14,2025-08-23,4,14599.62
SHIP1288,S208,W101,delayed,2026-01-04,,0,10636.67
SHIP1289,S217,W102,delayed,2025-07-09,2025-07-13,0,6614.69
SHIP1290,S218,W101,delivered,2025-06-14,2025-06-23,5,14627.56
SHIP1291,S210,W106,delivered,2025-12-09,2025-12-13,2,12905.53
SHIP1292,S218,W109,in_transit,2026-02-16,2026-02-24,1,18100.28
SHIP1293,S217,W107,in_transit,2026-01-30,,3,19832.6
SHIP1294,S202,W100,delayed,2025-07-29,,5,10031.01
SHIP1295,S213,W109,in_transit,2025-04-25,2025-04-28,5,16876.91
SHIP1296,S218,W104,in_transit,2025-07-29,2025-08-01,0,18856.59
SHIP1297,S210,W102,delayed,2026-01-22,,2,6839.03
SHIP1298,S212,W109,delivered,2026-01-26,2026-01-30,4,15135.33
SHIP1299,S219,W109,delivered,2025-11-03,2025-11-05,3,7350.47
SHIP1300,S218,W103,delayed,2026-02-28,,1,16768.69
SHIP1301,S210,W102,delivered,2026-02-09,2026-02-15,4,3339.77
SHIP1302,S211,W102,delayed,2026-01-11,2026-01-21,2,17045.65
SHIP1303,S209,W102,delivered,2025-05-22,2025-05-26,5,18580.13
SHIP1304,S210,W101,delivered,2025-09-03,2025-09-11,4,6150.46
SHIP1305,S211,W107,in_transit,2026-02-25,,3,3124.62
SHIP1306,S212,W106,delivered,2025-07-18,,0,4334.78
SHIP1307,S209,W102,delivered,2025-09-09,2025-09-17,5,8275.98
SHIP1308,S214,W104,in_transit,2025-12-12,,1,11535.29
SHIP1309,S214,W103,delivered,2026-01-07,2026-01-08,2,5608.58
SHIP1310,S217,W104,delayed,2025-07-04,2025-07-09,4,4610.76
SHIP1311,S215,W103,in_transit,2025-07-01,2025-07-08,5,12921.22
SHIP1312,S211,W104,in_transit,2025-06-26,,1,12151.04
SHIP1313,S218,W109,delivered,2025-09-19,,2,4138.63
SHIP1314,S201,W106,in_transit,2025-08-13,2025-08-18,0,13916.97
SHIP1315,S205,W108,delivered,2025-08-07,2025-08-10,4,9772.45
SHIP1316,S217,W100,delayed,2026-01-27,,4,7905.75
SHIP1317,S203,W101,in_transit,2026-01-30,2026-02-06,3,14436.32
SHIP1318,S209,W106,delayed,2026-02-12,2026-02-14,1,18270.93
SHIP1319,S209,W102,delayed,2026-03-18,2026-03-21,4,18087.27
SHIP1320,S203,W106,in_transit,2025-10-11,2025-10-12,1,17215.85
SHIP1321,S207,W103,delayed,2025-12-21,2025-12-22,4,10025.93
SHIP1322,S201,W104,delayed,2025-11-10,2025-11-13,0,6462.95
SHIP1323,S210,W100,in_transit,2026-03-05,,4,19507.21
SHIP1324,S200,W105,in_transit,2025-09-25,,1,15479.17
SHIP1325,S212,W108,delivered,2026-01-10,,1,7323.68
SHIP1326,S207,W106,delayed,2025-06-25,2025-06-29,1,16608.07
SHIP1327,S205,W109,delayed,2025-05-02,2025-05-07,4,17778.53
SHIP1328,S207,W106,delivered,2025-05-04,2025-05-05,0,16270.11
SHIP1329,S206,W109,delayed,2025-08-29,,0,1315.69
SHIP1330,S204,W100,delivered,2026-04-01,,3,8809.59
SHIP1331,S215,W108,in_transit,2025-05-17,2025-05-18,2,16231.85
SHIP1332,S210,W106,in_transit,2025-12-11,2025-12-18,2,19651.44
SHIP1333,S203,W108,delayed,2025-05-22,,1,3945.57
SHIP1334,S213,W107,in_transit,2025-08-30,2025-09-05,2,5391.14
SHIP1335,S211,W106,in_transit,2025-07-21,2025-07-25,1,11625.33
SHIP1336,S201,W105,delayed,2025-06-26,2025-06-30,1,1855.56
SHIP1337,S219,W109,delayed,2025-12-26,2026-01-05,2,1440.85
SHIP1338,S219,W100,in_transit,2026-02-28,2026-03-01,4,8456.48
SHIP1339,S203,W108,in_transit,2025-07-14,2025-07-18,4,14338.0
SHIP1340,S213,W107,in_transit,2026-03-18,2026-03-20,5,8254.16
SHIP1341,S210,W105,delivered,2025-09-07,2025-09-16,5,17335.61
SHIP1342,S208,W105,in_transit,2025-12-12,2025-12-17,0,11258.67
SHIP1343,S210,W103,in_transit,2025-07-15,2025-07-18,3,15409.6
SHIP1344,S201,W106,delayed,2025-05-21,2025-05-30,1,12842.19
SHIP1345,S205,W108,delayed,2025-10-21,,1,4607.18
SHIP1346,S209,W109,delayed,2025-09-24,2025-10-01,2,11172.38
SHIP1347,S209,W100,delayed,2025-07-06,2025-07-12,3,4984.13
SHIP1348,S200,W103,delayed,2025-08-27,2025-09-05,0,1779.87
SHIP1349,S203,W105,delayed,2025-05-15,2025-05-21,3,2791.1
SHIP1350,S218,W101,delayed,2026-03-15,2026-03-24,5,13298.81
SHIP1351,S205,W101,in_transit,2025-12-22,2025-12-26,4,1313.01
SHIP1352,S218,W109,delivered,2025-05-02,2025-05-06,5,13591.81
SHIP1353,S200,W105,delayed,2025-10-31,,2,3141.83
SHIP1354,S206,W107,delayed,2025-10-09,2025-10-19,4,17288.46
SHIP1355,S214,W108,delayed,2025-11-21,2025-11-23,1,6648.25
SHIP1356,S207,W108,in_transit,2025-06-03,2025-06-09,0,15472.34
SHIP1357,S218,W103,in_transit,2025-12-15,2025-12-21,2,19724.38
SHIP1358,S202,W106,in_transit,2026-03-27,2026-03-28,4,2152.01
SHIP1359,S201,W105,in_transit,2025-06-28,2025-07-02,4,9809.88
SHIP1360,S201,W103,in_transit,2025-05-16,,3,16948.81
SHIP1361,S203,W106,in_transit,2025-06-30,2025-07-06,1,19991.4
SHIP1362,S217,W100,delivered,2025-11-28,2025-12-06,3,14531.52
SHIP1363,S205,W106,in_transit,2025-08-21,2025-08-30,5,11701.71
SHIP1364,S204,W100,in_transit,2025-11-13,2025-11-16,0,5885.73
SHIP1365,S210,W105,delivered,2025-11-04,,1,11013.21
SHIP1366,S217,W103,in_transit,2026-02-10,2026-02-14,0,15281.41
SHIP1367,S205,W104,in_transit,2025-09-29,2025-09-30,3,18365.87
SHIP1368,S200,W108,in_transit,2025-07-03,2025-07-11,3,7388.45
SHIP1369,S211,W106,delivered,2025-08-03,2025-08-10,5,5075.79
SHIP1370,S214,W109,delivered,2025-09-16,,4,19988.03
SHIP1371,S209,W100,in_transit,2026-03-23,2026-03-25,4,19442.3
SHIP1372,S214,W108,in_transit,2025-07-11,,0,5515.0
SHIP1373,S215,W106,in_transit,2025-08-17,2025-08-25,1,16448.55
SHIP1374,S212,W106,in_transit,2025-04-24,2025-05-04,3,10141.89
SHIP1375,S201,W101,in_transit,2026-03-04,2026-03-08,2,14167.49
SHIP1376,S215,W106,delayed,2025-08-30,2025-09-04,2,17304.49
SHIP1377,S213,W101,in_transit,2025-11-18,2025-11-20,3,12753.1
SHIP1378,S213,W106,in_transit,2025-07-17,2025-07-21,3,9913.17
SHIP1379,S211,W109,delivered,2026-03-25,2026-03-30,3,10507.42
SHIP1380,S214,W103,delayed,2025-12-09,2025-12-14,0,4003.56
SHIP1381,S213,W107,delayed,2025-12-24,2025-12-28,3,14789.4
SHIP1382,S201,W103,delivered,2025-09-04,2025-09-11,0,11915.12
SHIP1383,S215,W109,delayed,2026-01-23,2026-01-24,3,2795.36
SHIP1384,S214,W101,delivered,2025-06-10,,2,15975.48
SHIP1385,S218,W102,delayed,2025-04-18,2025-04-28,1,3305.5
SHIP1386,S203,W103,delayed,2025-04-21,2025-05-01,5,6640.5
SHIP1387,S200,W102,in_transit,2025-09-13,2025-09-15,2,12187.44
SHIP1388,S201,W104,in_transit,2026-01-07,2026-01-10,4,10042.13
SHIP1389,S218,W109,delayed,2025-11-26,2025-12-04,5,11010.85
SHIP1390,S219,W105,in_transit,2026-04-04,2026-04-12,3,12073.06
SHIP1391,S209,W107,delivered,2026-02-03,2026-02-10,0,16644.32
SHIP1392,S208,W108,delivered,2026-01-04,2026-01-14,5,15704.36
SHIP1393,S215,W105,delivered,2025-11-29,2025-11-30,4,3244.62
SHIP1394,S203,W105,delivered,2025-07-21,2025-07-30,3,17473.29
SHIP1395,S215,W109,in_transit,2025-12-25,,5,8639.16
SHIP1396,S210,W103,delayed,2025-11-26,,4,15241.89
SHIP1397,S211,W104,delayed,2025-08-24,,0,17743.63
SHIP1398,S209,W102,in_transit,2026-02-23,2026-02-27,2,6559.99
SHIP1399,S206,W101,in_transit,2026-03-19,2026-03-27,4,2214.23
SHIP1400,S219,W100,delayed,2025-07-07,2025-07-11,0,12663.77
SHIP1401,S218,W105,delivered,2025-06-18,2025-06-25,5,12131.1
SHIP1402,S206,W109,delayed,2025-09-03,2025-09-07,5,12067.44
SHIP1403,S208,W107,delayed,2025-10-19,2025-10-25,2,15428.06
SHIP1404,S203,W108,delivered,2025-06-23,,4,15407.87
SHIP1405,S216,W103,delivered,2025-06-03,2025-06-09,2,9288.39
SHIP1406,S219,W109,delayed,2026-01-14,2026-01-22,2,11029.67
SHIP1407,S201,W103,delivered,2025-06-11,2025-06-17,2,15760.71
SHIP1408,S215,W104,delayed,2025-09-26,2025-10-01,0,15221.63
SHIP1409,S214,W100,delivered,2025-05-22,2025-05-25,3,5598.52
SHIP1410,S210,W102,in_transit,2026-03-06,2026-03-13,3,14965.28
SHIP1411,S212,W107,in_transit,2025-12-26,2025-12-30,0,6840.33
SHIP1412,S219,W105,delayed,2025-08-10,2025-08-11,0,19503.41
SHIP1413,S207,W106,delayed,2025-06-22,2025-06-28,3,6319.67
SHIP1414,S217,W108,delivered,2025-09-18,2025-09-27,5,15288.39
SHIP1415,S215,W101,in_transit,2025-12-02,2025-12-03,2,4549.85
SHIP1416,S208,W100,in_transit,2026-01-02,2026-01-05,2,4403.11
SHIP1417,S219,W106,delayed,2025-05-23,2025-06-02,2,6730.76
SHIP1418,S203,W108,delayed,2026-02-21,2026-02-23,0,11682.22
SHIP1419,S202,W109,delivered,2025-10-31,2025-11-07,5,17740.64
SHIP1420,S204,W109,delayed,2026-02-17,2026-02-24,2,18700.33
SHIP1421,S209,W109,delivered,2025-11-06,2025-11-10,2,9554.68
SHIP1422,S202,W106,delayed,2025-10-19,2025-10-23,1,8475.59
SHIP1423,S206,W100,in_transit,2026-03-02,2026-03-04,3,12301.17
SHIP1424,S219,W108,delayed,2025-09-17,2025-09-22,2,5545.21
SHIP1425,S211,W107,delayed,2025-05-27,2025-06-02,4,1962.82
SHIP1426,S204,W104,delayed,2025-07-21,2025-07-23,0,10272.53
SHIP1427,S212,W103,in_transit,2026-04-06,,4,5368.34
SHIP1428,S201,W101,in_transit,2025-04-23,2025-04-27,4,13492.19
SHIP1429,S216,W104,in_transit,2025-04-26,2025-05-01,3,18289.42
SHIP1430,S215,W106,in_transit,2026-02-22,2026-02-24,3,16560.15
SHIP1431,S207,W102,delivered,2025-06-14,2025-06-22,4,15284.79
SHIP1432,S215,W102,in_transit,2026-03-30,2026-04-03,3,10707.42
SHIP1433,S216,W105,delivered,2025-05-01,2025-05-07,2,9074.17
SHIP1434,S205,W102,delayed,2025-04-23,2025-04-30,1,4363.12
SHIP1435,S216,W104,delivered,2025-08-14,,5,8322.21
SHIP1436,S219,W107,delayed,2025-08-22,2025-08-25,3,6869.38
SHIP1437,S215,W107,delayed,2025-11-21,2025-11-26,4,15087.2
SHIP1438,S218,W100,delayed,2026-03-01,2026-03-02,5,2982.44
SHIP1439,S200,W102,in_transit,2026-01-11,2026-01-21,4,7288.7
SHIP1440,S219,W105,delivered,2025-10-10,2025-10-17,1,1503.49
SHIP1441,S200,W108,delayed,2025-04-23,2025-04-29,5,16610.21
SHIP1442,S214,W104,delivered,2025-06-13,2025-06-21,2,19645.91
SHIP1443,S219,W101,delayed,2026-04-12,2026-04-19,4,18807.79
SHIP1444,S215,W106,in_transit,2026-03-28,,0,18417.76
SHIP1445,S203,W106,delayed,2025-09-07,2025-09-09,0,6988.45
SHIP1446,S215,W101,in_transit,2025-09-25,2025-10-01,5,14242.93
SHIP1447,S202,W103,delayed,2026-02-08,,2,1971.15
SHIP1448,S201,W100,delivered,2025-06-08,2025-06-11,5,17355.9
SHIP1449,S207,W106,delivered,2025-09-24,,4,13621.88
SHIP1450,S209,W106,delivered,2025-05-15,,4,8833.49
SHIP1451,S203,W103,in_transit,2025-05-10,2025-05-14,0,3855.07
SHIP1452,S210,W107,in_transit,2025-09-10,2025-09-13,0,6226.93
SHIP1453,S200,W105,delivered,2025-06-11,2025-06-17,0,9694.09
SHIP1454,S213,W101,delivered,2026-04-11,2026-04-16,4,3175.26
SHIP1455,S205,W102,delivered,2025-06-06,2025-06-11,0,9537.77
SHIP1456,S211,W109,delayed,2025-08-01,2025-08-10,0,1635.69
SHIP1457,S212,W109,delayed,2025-04-18,2025-04-26,0,5129.83
SHIP1458,S203,W107,delayed,2026-02-05,2026-02-14,2,3221.47
SHIP1459,S216,W105,in_transit,2025-07-04,2025-07-09,1,5816.71
SHIP1460,S218,W100,delayed,2025-12-11,2025-12-14,4,14706.46
SHIP1461,S210,W105,delivered,2026-03-26,,4,1031.5
SHIP1462,S207,W102,delivered,2026-02-12,2026-02-19,1,16536.49
SHIP1463,S210,W107,delayed,2026-01-29,2026-02-02,4,18604.08
SHIP1464,S209,W107,delivered,2025-05-12,2025-05-13,3,5253.06
SHIP1465,S200,W100,delivered,2026-02-14,2026-02-15,1,17925.43
SHIP1466,S203,W103,delivered,2026-03-29,,0,15962.58
SHIP1467,S211,W103,delayed,2025-06-23,2025-07-02,4,9442.19
SHIP1468,S208,W108,delivered,2026-03-01,2026-03-07,5,7252.38
SHIP1469,S217,W102,delivered,2025-12-07,,4,11312.35
SHIP1470,S214,W103,in_transit,2025-09-06,2025-09-15,4,3967.74
SHIP1471,S208,W105,delivered,2025-11-01,2025-11-03,5,9039.62
SHIP1472,S200,W105,in_transit,2025-06-19,,1,5430.93
SHIP1473,S212,W108,delayed,2025-09-01,2025-09-11,3,4128.25
SHIP1474,S201,W109,delayed,2026-04-16,,0,6008.56
SHIP1475,S215,W100,delivered,2025-07-15,2025-07-17,3,8716.17
SHIP1476,S201,W106,in_transit,2026-02-27,2026-03-07,2,2588.04
SHIP1477,S208,W102,delivered,2025-08-18,2025-08-19,5,5264.96
SHIP1478,S205,W102,delayed,2025-10-01,2025-10-09,4,16452.41
SHIP1479,S215,W104,delayed,2025-05-25,2025-06-01,0,7555.64
SHIP1480,S218,W109,delivered,2025-09-12,2025-09-14,3,17969.54
SHIP1481,S216,W105,delivered,2025-07-13,2025-07-21,2,8818.83
SHIP1482,S219,W106,delayed,2026-03-01,2026-03-05,0,2525.54
SHIP1483,S217,W100,delivered,2025-08-05,,0,7115.59
SHIP1484,S213,W102,delivered,2026-02-07,2026-02-17,0,1215.2
SHIP1485,S218,W101,delayed,2025-08-31,2025-09-05,5,1946.43
SHIP1486,S212,W102,delayed,2026-04-14,2026-04-16,2,18964.6
SHIP1487,S218,W102,delivered,2026-02-07,2026-02-12,2,4454.25
SHIP1488,S217,W107,in_transit,2025-08-02,2025-08-11,1,17448.42
SHIP1489,S211,W101,delayed,2025-09-21,2025-09-27,2,6859.8
SHIP1490,S216,W102,in_transit,2025-08-08,2025-08-17,5,16970.09
SHIP1491,S216,W104,in_transit,2026-01-18,2026-01-27,0,7572.14
SHIP1492,S200,W106,in_transit,2026-02-08,2026-02-11,4,12231.68
SHIP1493,S219,W109,delayed,2026-02-21,2026-03-01,4,11265.37
SHIP1494,S218,W108,delayed,2025-05-27,,3,13535.6
SHIP1495,S203,W104,delivered,2026-02-22,2026-02-26,1,16043.48
SHIP1496,S202,W102,delivered,2025-11-21,2025-11-25,1,6502.7
SHIP1497,S212,W100,delivered,2025-12-10,,2,17909.61
SHIP1498,S209,W106,delayed,2025-10-06,2025-10-15,0,4274.26
SHIP1499,S213,W105,delayed,2026-03-03,2026-03-05,3,6717.72
SHIP1500,S204,W101,delivered,2025-10-01,2025-10-06,5,2983.02
SHIP1501,S214,W107,in_transit,2026-01-22,2026-01-31,2,4266.0
SHIP1502,S212,W102,delivered,2026-02-18,2026-02-19,1,5712.38
SHIP1503,S213,W106,in_transit,2025-07-01,2025-07-11,5,19227.36
SHIP1504,S204,W105,delayed,2025-11-26,2025-12-03,5,7235.97
SHIP1505,S217,W102,delayed,2025-12-23,2025-12-28,0,11505.98
SHIP1506,S215,W109,delayed,2025-11-27,2025-11-28,4,11424.44
SHIP1507,S211,W103,delayed,2025-09-01,2025-09-05,2,19968.59
SHIP1508,S218,W106,in_transit,2026-01-09,2026-01-13,4,13304.34
SHIP1509,S207,W106,in_transit,2026-03-28,,0,17536.5
SHIP1510,S218,W100,in_transit,2025-12-06,2025-12-15,0,1121.42
SHIP1511,S218,W108,delayed,2026-04-15,,3,5825.99
SHIP1512,S202,W102,delivered,2026-02-11,2026-02-12,5,14844.22
SHIP1513,S207,W107,in_transit,2026-03-14,,4,15863.94
SHIP1514,S211,W108,delayed,2025-10-30,,1,10216.92
SHIP1515,S210,W109,in_transit,2025-11-24,2025-12-04,1,15078.1
SHIP1516,S200,W105,in_transit,2025-07-21,2025-07-29,4,9974.54
SHIP1517,S215,W109,delivered,2025-05-02,,3,15240.21
SHIP1518,S218,W105,delivered,2026-03-17,2026-03-22,5,7530.29
SHIP1519,S216,W101,in_transit,2025-04-23,2025-05-02,2,13650.16
SHIP1520,S212,W107,in_transit,2026-01-12,2026-01-22,1,19771.81
SHIP1521,S218,W102,delivered,2026-03-23,,5,11587.03
SHIP1522,S201,W102,delayed,2025-10-07,2025-10-08,0,5962.15
SHIP1523,S217,W107,delayed,2026-02-08,2026-02-11,4,5088.52
SHIP1524,S211,W107,in_transit,2025-12-28,,2,19685.97
SHIP1525,S219,W101,delivered,2025-05-08,,0,3386.91
SHIP1526,S206,W104,in_transit,2025-05-16,2025-05-20,3,4888.92
SHIP1527,S218,W107,delayed,2025-07-03,2025-07-04,1,7688.25
SHIP1528,S213,W107,delivered,2025-04-18,2025-04-25,2,17608.88
SHIP1529,S201,W102,delivered,2025-09-04,2025-09-12,3,9745.95
SHIP1530,S211,W104,delayed,2026-01-29,2026-02-03,4,4278.28
SHIP1531,S202,W109,delayed,2025-09-04,,5,14029.36
SHIP1532,S212,W100,in_transit,2025-10-29,2025-10-31,5,5758.26
SHIP1533,S219,W101,delayed,2025-09-26,2025-10-06,3,17420.05
SHIP1534,S208,W108,delayed,2025-07-06,2025-07-07,3,4002.12
SHIP1535,S213,W102,delayed,2025-06-22,,2,19842.66
SHIP1536,S203,W102,delivered,2025-09-22,2025-10-02,1,17575.22
SHIP1537,S209,W105,delivered,2026-01-10,2026-01-15,1,10832.03
SHIP1538,S201,W102,delivered,2025-09-06,2025-09-12,3,9862.63
SHIP1539,S204,W103,delivered,2025-05-21,,3,7507.37
SHIP1540,S200,W107,delivered,2025-08-12,2025-08-16,3,5842.29
SHIP1541,S202,W105,in_transit,2025-08-19,2025-08-26,3,3632.07
SHIP1542,S214,W107,in_transit,2025-07-16,2025-07-18,0,6754.68
SHIP1543,S202,W105,in_transit,2026-04-08,2026-04-18,3,17818.7
SHIP1544,S209,W105,delayed,2026-02-19,2026-02-21,0,15386.31
SHIP1545,S207,W106,delivered,2025-06-08,2025-06-18,3,15846.19
SHIP1546,S216,W100,delayed,2026-01-09,2026-01-19,3,1625.89
SHIP1547,S201,W108,delayed,2025-07-17,2025-07-21,1,11745.17
SHIP1548,S216,W106,in_transit,2025-06-01,2025-06-10,0,8413.07
SHIP1549,S211,W109,delivered,2025-06-04,2025-06-12,5,1498.56
SHIP1550,S211,W103,delayed,2025-12-27,2025-12-29,2,1416.35
SHIP1551,S217,W108,delivered,2026-02-28,2026-03-02,3,16622.57
SHIP1552,S208,W107,delayed,2025-09-27,,5,4069.8
SHIP1553,S219,W106,in_transit,2025-04-30,2025-05-01,5,12235.91
SHIP1554,S204,W102,delivered,2025-07-22,2025-07-27,4,19962.63
SHIP1555,S207,W109,delivered,2025-10-06,,5,16379.96
SHIP1556,S213,W108,in_transit,2025-09-21,,2,13776.49
SHIP1557,S218,W108,delivered,2025-05-11,2025-05-15,0,10950.39
SHIP1558,S205,W104,delivered,2025-08-08,2025-08-18,4,6955.53
SHIP1559,S211,W106,in_transit,2025-08-23,,5,6699.69
SHIP1560,S206,W102,delivered,2026-01-12,2026-01-21,0,15944.25
SHIP1561,S218,W100,delivered,2026-04-08,,0,5345.82
SHIP1562,S218,W102,in_transit,2026-01-27,2026-02-01,0,17085.63
SHIP1563,S203,W106,in_transit,2025-11-04,,2,3269.67
SHIP1564,S219,W108,delivered,2026-03-28,,0,3934.29
SHIP1565,S206,W106,delayed,2026-02-17,,0,3691.58
SHIP1566,S204,W105,delivered,2025-12-17,,5,3270.24
SHIP1567,S206,W106,delayed,2026-03-04,2026-03-06,1,17163.3
SHIP1568,S219,W103,in_transit,2025-05-30,2025-06-03,4,6979.01
SHIP1569,S205,W109,delayed,2025-09-29,2025-10-06,0,13752.74
SHIP1570,S209,W105,delayed,2025-05-18,2025-05-25,5,11619.81
SHIP1571,S210,W102,delayed,2025-05-17,2025-05-22,1,6987.89
SHIP1572,S201,W107,delivered,2025-08-04,2025-08-13,4,10228.42
SHIP1573,S206,W109,in_transit,2026-01-12,2026-01-21,1,12540.64
SHIP1574,S218,W105,in_transit,2025-12-27,2025-12-29,0,16179.53
SHIP1575,S219,W107,delivered,2025-10-22,2025-10-26,1,15238.4
SHIP1576,S200,W108,delivered,2026-04-12,2026-04-18,3,6303.73
SHIP1577,S219,W102,in_transit,2026-01-11,,2,10475.61
SHIP1578,S208,W107,in_transit,2026-03-29,2026-04-06,5,15927.0
SHIP1579,S213,W104,in_transit,2025-08-19,2025-08-26,2,17640.95
SHIP1580,S215,W101,delayed,2025-09-03,2025-09-05,2,8299.67
SHIP1581,S213,W103,delayed,2026-03-19,2026-03-22,1,10974.44
SHIP1582,S203,W106,in_transit,2025-09-28,,5,3560.62
SHIP1583,S209,W102,in_transit,2026-03-04,2026-03-08,2,1753.42
SHIP1584,S208,W100,delayed,2026-01-28,2026-02-06,0,5037.82
SHIP1585,S209,W105,delivered,2025-09-15,2025-09-19,1,15873.98
SHIP1586,S213,W101,delivered,2025-10-30,2025-11-03,0,9714.26
SHIP1587,S210,W106,in_transit,2025-10-29,2025-11-02,3,9894.45
SHIP1588,S215,W104,delivered,2026-01-02,,4,12308.74
SHIP1589,S210,W104,in_transit,2025-10-10,,2,6037.33
SHIP1590,S201,W108,in_transit,2025-07-13,2025-07-23,4,12744.27
SHIP1591,S202,W103,in_transit,2025-05-01,,4,13359.29
SHIP1592,S209,W102,in_transit,2025-05-19,2025-05-25,5,18645.25
SHIP1593,S201,W106,delivered,2025-07-04,2025-07-05,3,13192.98
SHIP1594,S217,W106,delayed,2025-06-12,2025-06-19,5,4823.16
SHIP1595,S215,W109,delayed,2026-01-09,2026-01-17,1,8130.51
SHIP1596,S210,W103,delivered,2025-07-24,2025-08-03,3,15617.4
SHIP1597,S207,W109,delayed,2025-05-25,2025-05-27,3,10676.42
SHIP1598,S208,W107,delayed,2025-07-08,2025-07-14,1,17034.81
SHIP1599,S212,W104,delivered,2025-06-19,2025-06-28,2,14397.73
SHIP1600,S215,W104,in_transit,2025-08-24,2025-08-30,2,12291.7
SHIP1601,S211,W107,in_transit,2025-09-18,2025-09-25,5,7888.33
SHIP1602,S200,W106,delivered,2025-08-01,2025-08-05,1,14495.64
SHIP1603,S210,W108,delivered,2026-03-31,2026-04-02,3,7159.19
