product_id,product_name,category,brand,cost_price,selling_price,currency,supplier_id,product_status,launch_date,expiry_date,weight,dimensions,reorder_level,last_updated
P1162,Interesting,Electronics>Mobile>Accessories,Nike,5605.46,8605.44,INR,S207,active,2025-03-25,,0.14,40x32x8,127,2026-03-22
P1163,Drive,Clothing>Men>Topwear,Dell,32985.89,21266.67,INR,S209,active,2024-11-20,2027-03-18,3.11,8x15x8,134,2025-12-13
P1164,Anything,Electronics>Mobile>Accessories,Dell,10996.04,37625.35,INR,S204,discontinued,2024-12-12,2027-03-21,3.77,24x18x4,130,2025-12-22
P1165,Window,Grocery>Dairy>Milk,Dell,8652.49,11411.97,INR,S204,discontinued,2024-06-28,,0.62,39x6x10,179,2025-07-17
P1166,Of,Clothing>Men>Topwear,Dell,4976.71,47320.7,INR,S208,active,2023-09-24,,3.18,35x48x4,174,2025-06-14
P1167,Him,Clothing>Men>Topwear,Boat,3824.77,22912.85,INR,S208,discontinued,2024-01-15,,3.64,16x38x9,101,2026-04-11
P1168,Head,Grocery>Dairy>Milk,Dell,41687.53,69077.59,INR,S204,discontinued,2025-01-01,2026-05-05,4.16,12x49x10,168,2025-11-08
P1169,Dream,Grocery>Dairy>Milk,Dell,29395.71,21528.49,INR,S207,inactive,2024-02-05,,3.5,29x6x4,179,2025-07-28
P1170,World,Electronics>Mobile>Accessories,Nike,2760.86,53435.88,INR,S207,discontinued,2023-09-15,,3.33,45x19x5,87,2025-06-22
P1171,Wonder,Clothing>Men>Topwear,Boat,21627.65,63687.04,INR,S202,inactive,2023-08-12,,3.89,16x18x10,194,2026-02-20
P1172,Develop,Electronics>Mobile>Accessories,,24902.82,25539.74,INR,S202,inactive,2023-06-10,,0.37,49x39x8,98,2025-06-11
P1173,Mission,Grocery>Dairy>Milk,Dell,30363.74,30132.06,INR,S209,discontinued,2025-01-15,,2.94,28x34x6,167,2025-08-08
P1174,Free,Electronics>Mobile>Accessories,Nike,4480.87,29753.26,INR,S206,inactive,2025-03-16,,1.0,7x17x5,22,2025-09-28
P1175,Author,Clothing>Men>Topwear,Boat,21757.84,3960.44,INR,S207,inactive,2024-03-19,,4.77,41x14x8,14,2026-01-09
P1176,Build,Electronics>Mobile>Accessories,Nike,40185.59,39454.08,INR,S206,inactive,2023-09-26,2026-08-29,4.76,26x40x10,133,2025-12-06
P1177,Phone,Grocery>Dairy>Milk,,33352.24,24980.74,INR,S207,discontinued,2024-05-31,,4.27,21x23x2,131,2026-04-16
P1178,Letter,Grocery>Dairy>Milk,Dell,1117.74,28707.5,INR,S201,inactive,2023-07-05,,1.65,35x44x7,15,2025-08-25
P1179,Husband,Grocery>Dairy>Milk,,19905.38,29018.78,INR,S203,active,2023-05-31,,0.95,33x9x6,58,2026-03-07
P1180,Difference,Electronics>Mobile>Accessories,Nike,28927.92,59848.11,INR,S205,active,2023-08-28,,5.0,32x25x10,89,2025-12-16
P1181,Mrs,Grocery>Dairy>Milk,Nike,11429.77,4872.57,INR,S201,discontinued,2024-04-16,,0.6,12x15x2,176,2026-04-14
P1182,Official,Electronics>Mobile>Accessories,Nike,22340.39,53563.26,INR,S207,discontinued,2023-05-04,,3.99,9x5x3,43,2025-11-05
P1183,South,Electronics>Mobile>Accessories,Boat,13446.1,2147.52,INR,S202,active,2025-03-31,,1.59,26x12x2,148,2025-10-12
P1184,Prevent,Clothing>Men>Topwear,,17130.73,66403.76,INR,S206,inactive,2024-01-23,,2.1,16x33x9,165,2025-11-20
P1185,Recognize,Clothing>Men>Topwear,Nike,21169.14,24677.25,INR,S203,discontinued,2023-07-21,,3.51,45x49x9,41,2025-08-04
P1186,Be,Electronics>Mobile>Accessories,Boat,28444.68,50492.26,INR,S207,active,2024-01-29,2026-08-23,0.38,28x46x5,150,2026-01-17
P1187,Score,Clothing>Men>Topwear,Nike,16297.42,22029.24,INR,S208,discontinued,2024-12-08,2027-01-31,2.84,20x8x4,79,2025-11-17
P1188,Major,Clothing>Men>Topwear,,28457.56,58464.66,INR,S204,discontinued,2023-04-20,,4.74,49x44x2,188,2026-01-23
P1189,We,Grocery>Dairy>Milk,Nike,5527.36,31703.91,INR,S202,discontinued,2024-08-20,,1.84,38x7x2,163,2025-05-18
P1190,True,Grocery>Dairy>Milk,,26495.11,40506.75,INR,S207,discontinued,2024-09-07,2026-06-19,1.89,30x29x9,157,2025-11-09
P1191,Near,Electronics>Mobile>Accessories,,33589.98,45705.74,INR,S208,inactive,2024-03-18,,0.4,34x26x4,137,2025-12-12
P1192,Field,Clothing>Men>Topwear,Dell,2446.85,1956.27,INR,S210,inactive,2024-01-11,,1.88,6x6x4,193,2025-05-31
P1193,Idea,Electronics>Mobile>Accessories,Boat,40256.27,43549.95,INR,S205,discontinued,2024-04-05,,1.86,7x12x7,160,2026-02-08
P1194,Down,Grocery>Dairy>Milk,,7500.28,15743.0,INR,S204,active,2024-01-14,,0.46,45x40x4,27,2026-03-28
P1195,Word,Electronics>Mobile>Accessories,Nike,36596.05,18066.63,INR,S209,discontinued,2024-03-14,2026-11-13,0.54,16x5x5,24,2025-12-15
P1196,Civil,Grocery>Dairy>Milk,Nike,32706.24,67751.51,INR,S210,inactive,2024-11-13,,3.61,17x13x4,66,2025-07-18
P1197,Down,Electronics>Mobile>Accessories,Nike,35414.26,15481.27,INR,S203,inactive,2024-12-31,,2.49,24x39x2,112,2025-12-22
P1198,Alone,Grocery>Dairy>Milk,,28712.45,27634.05,INR,S206,inactive,2024-08-13,,4.46,44x17x2,63,2026-04-05
P1199,Manager,Grocery>Dairy>Milk,,11406.06,6995.18,INR,S205,discontinued,2023-11-27,,2.47,31x12x3,60,2025-12-31
P1200,White,Clothing>Men>Topwear,Boat,39816.69,58629.48,INR,S206,discontinued,2023-08-17,2027-01-03,0.68,31x17x4,43,2025-10-28
P1201,Better,Grocery>Dairy>Milk,Nike,6356.65,46418.2,INR,S205,inactive,2024-11-02,,1.7,40x9x4,158,2026-03-17
P1202,Fly,Grocery>Dairy>Milk,Boat,9162.91,63534.26,INR,S210,active,2024-09-03,2026-07-29,2.24,24x31x6,88,2026-03-24
P1203,Store,Grocery>Dairy>Milk,Nike,47128.6,40571.31,INR,S202,discontinued,2024-12-02,2027-03-07,4.77,24x5x6,170,2025-10-31
P1204,Individual,Clothing>Men>Topwear,Dell,43218.87,50958.23,INR,S207,active,2023-06-21,2026-10-19,1.11,32x42x6,51,2025-05-07
P1205,Court,Grocery>Dairy>Milk,Dell,21498.3,49863.94,INR,S209,discontinued,2023-06-11,,2.7,46x17x3,188,2026-02-20
P1206,May,Clothing>Men>Topwear,,29889.62,1188.36,INR,S205,active,2023-09-09,2026-04-20,3.85,19x8x1,168,2025-06-25
P1207,Physical,Electronics>Mobile>Accessories,,30480.35,43994.44,INR,S208,inactive,2023-05-15,,4.81,35x34x1,158,2026-02-11
P1208,Politics,Clothing>Men>Topwear,Dell,35262.03,69088.99,INR,S205,discontinued,2025-03-21,,4.55,36x8x7,184,2025-09-13
P1209,Alone,Grocery>Dairy>Milk,,22326.29,39834.84,INR,S207,inactive,2023-09-19,,3.28,34x5x1,123,2025-09-19
P1210,Young,Grocery>Dairy>Milk,,35600.38,3429.23,INR,S208,active,2025-04-02,2026-10-24,2.54,21x22x8,42,2025-08-26
P1211,Bank,Electronics>Mobile>Accessories,,19252.23,62588.98,INR,S204,discontinued,2023-11-12,,2.04,49x50x3,80,2025-08-14
P1212,Him,Electronics>Mobile>Accessories,Boat,2896.6,41459.72,INR,S206,inactive,2024-06-24,,1.14,46x23x9,42,2025-12-06
P1213,According,Electronics>Mobile>Accessories,Boat,41206.54,67614.31,INR,S201,inactive,2024-11-28,,2.37,27x8x1,87,2025-04-28
P1214,Individual,Clothing>Men>Topwear,Nike,9606.13,38416.79,INR,S206,discontinued,2023-09-09,,2.02,29x17x5,171,2026-03-10
P1215,So,Clothing>Men>Topwear,Boat,17433.46,58482.18,INR,S206,active,2023-05-13,2026-04-21,2.92,20x24x8,55,2025-09-07
P1216,Pull,Grocery>Dairy>Milk,Boat,47266.81,51605.82,INR,S208,discontinued,2024-12-26,2026-12-12,2.02,26x37x9,44,2026-04-01
P1217,Hospital,Electronics>Mobile>Accessories,,10343.55,13594.45,INR,S207,inactive,2023-08-19,2026-05-22,1.88,5x7x4,60,2025-07-26
P1218,Hear,Grocery>Dairy>Milk,,27988.64,25789.74,INR,S204,active,2023-12-28,,1.6,16x48x8,124,2026-03-17
P1219,War,Electronics>Mobile>Accessories,Boat,4284.73,13539.3,INR,S209,inactive,2024-12-12,,3.95,29x44x1,101,2025-05-10
P1220,Camera,Grocery>Dairy>Milk,,754.79,62346.15,INR,S201,discontinued,2025-01-08,,0.22,44x37x7,84,2025-05-29
P1221,Sure,Electronics>Mobile>Accessories,Nike,48160.8,8833.14,INR,S207,active,2023-07-21,,1.08,16x50x6,198,2026-03-24
P1222,Force,Electronics>Mobile>Accessories,Dell,20785.38,38062.73,INR,S208,inactive,2024-08-07,,1.54,37x24x5,156,2025-10-13
P1223,Talk,Electronics>Mobile>Accessories,,29210.5,49728.26,INR,S204,discontinued,2024-09-27,,1.94,46x42x4,60,2025-12-02
P1224,Bar,Grocery>Dairy>Milk,Boat,43270.54,41247.6,INR,S210,discontinued,2024-06-18,,3.28,25x7x6,25,2025-06-13
P1225,Information,Clothing>Men>Topwear,,16162.7,33580.53,INR,S204,active,2023-12-05,,4.29,13x8x4,175,2025-06-16
P1226,Election,Grocery>Dairy>Milk,,47593.03,35856.57,INR,S204,discontinued,2023-09-14,,2.82,27x9x2,124,2025-11-29
P1227,Happen,Clothing>Men>Topwear,Nike,40995.89,22525.52,INR,S208,inactive,2023-07-18,,4.94,44x47x1,188,2025-08-17
P1228,Sound,Grocery>Dairy>Milk,Boat,25469.73,57961.69,INR,S204,discontinued,2024-02-04,2027-01-22,3.91,31x42x2,17,2025-10-10
P1229,Crime,Grocery>Dairy>Milk,Dell,4795.97,58112.07,INR,S205,active,2024-11-10,,0.34,11x5x7,48,2025-09-05
P1230,Sense,Electronics>Mobile>Accessories,Nike,37136.89,21168.44,INR,S207,discontinued,2024-04-29,,1.0,23x20x5,197,2025-10-30
P1231,Ten,Electronics>Mobile>Accessories,Nike,49461.86,33129.14,INR,S206,inactive,2023-05-23,2026-05-22,4.65,7x26x5,13,2025-06-28
P1232,Thought,Grocery>Dairy>Milk,Nike,26253.78,57073.01,INR,S204,discontinued,2024-10-06,,1.12,22x45x10,151,2025-08-09
P1233,See,Clothing>Men>Topwear,,12377.17,28144.32,INR,S204,active,2023-04-26,2026-12-24,1.05,50x38x10,62,2025-11-28
P1234,Often,Grocery>Dairy>Milk,,3306.18,48429.83,INR,S201,active,2024-12-22,,3.03,14x22x8,160,2026-02-13
P1235,Board,Electronics>Mobile>Accessories,,7541.12,18089.23,INR,S201,inactive,2024-04-23,,1.84,45x27x1,24,2026-03-07
P1236,East,Grocery>Dairy>Milk,,28872.48,59858.23,INR,S204,discontinued,2024-05-11,2026-06-14,1.57,13x23x3,35,2025-04-26
P1237,Care,Clothing>Men>Topwear,Dell,16940.45,33194.59,INR,S202,inactive,2023-05-13,,2.11,43x7x2,107,2025-05-12
P1238,Act,Electronics>Mobile>Accessories,,48181.35,3292.47,INR,S204,inactive,2024-02-04,,0.63,34x34x9,177,2025-05-15
P1239,West,Clothing>Men>Topwear,Boat,14844.03,28872.7,INR,S202,discontinued,2023-07-08,,3.92,10x23x6,148,2025-10-26
P1240,Perhaps,Electronics>Mobile>Accessories,Boat,31276.78,39512.26,INR,S209,active,2025-01-15,,3.47,34x40x8,19,2025-10-17
P1241,Seek,Clothing>Men>Topwear,Boat,7331.31,16568.71,INR,S206,active,2025-02-23,,4.43,42x41x7,163,2025-08-01
P1242,Process,Grocery>Dairy>Milk,,40874.13,15469.99,INR,S201,inactive,2024-01-31,,3.31,46x15x6,18,2025-12-27
P1243,Fish,Electronics>Mobile>Accessories,Nike,16430.75,38757.86,INR,S209,inactive,2024-05-15,2027-02-21,2.35,37x48x3,23,2026-04-02
P1244,Group,Clothing>Men>Topwear,Dell,6234.69,50136.73,INR,S207,discontinued,2023-09-20,,0.89,11x40x8,188,2026-04-16
P1245,Possible,Electronics>Mobile>Accessories,Dell,26241.44,67199.61,INR,S207,active,2024-11-07,,1.86,7x27x10,193,2026-01-20
P1246,Statement,Grocery>Dairy>Milk,,19463.51,1262.93,INR,S204,inactive,2023-07-11,,0.99,34x28x4,169,2025-12-21
P1247,Indeed,Grocery>Dairy>Milk,Boat,4574.15,65203.34,INR,S205,active,2024-09-18,2027-01-06,3.94,16x19x10,185,2026-03-18
P1248,Nearly,Clothing>Men>Topwear,Boat,24029.77,22484.61,INR,S204,active,2024-12-24,2026-08-16,3.47,37x19x5,37,2026-04-09
P1249,Short,Grocery>Dairy>Milk,Dell,14559.03,62107.78,INR,S208,active,2024-03-16,2026-06-21,2.48,11x46x8,22,2025-07-08
P1250,Cold,Electronics>Mobile>Accessories,Boat,42882.78,6000.56,INR,S202,discontinued,2023-10-26,2026-07-03,3.5,21x49x7,51,2025-11-13
P1251,Then,Electronics>Mobile>Accessories,Dell,13151.83,6362.03,INR,S201,active,2023-05-05,,1.98,9x32x8,174,2025-07-01
P1252,Player,Electronics>Mobile>Accessories,,15874.64,6000.96,INR,S204,inactive,2024-01-04,,4.19,8x12x4,124,2025-06-23
P1253,Magazine,Clothing>Men>Topwear,Nike,12317.11,12535.4,INR,S202,inactive,2025-03-19,2027-01-30,3.02,32x19x3,111,2026-04-14
P1254,Face,Clothing>Men>Topwear,Boat,42324.29,54462.37,INR,S202,inactive,2024-03-08,,0.98,33x43x10,197,2025-05-25
P1255,Color,Clothing>Men>Topwear,Dell,19180.92,52855.39,INR,S201,active,2025-03-23,2027-02-13,1.8,31x11x2,106,2025-12-07
P1256,Military,Clothing>Men>Topwear,,4977.65,35212.21,INR,S206,inactive,2024-06-13,,3.95,43x31x10,61,2025-11-18
P1257,Approach,Grocery>Dairy>Milk,Dell,14266.19,8152.39,INR,S201,inactive,2024-10-24,2026-12-21,1.44,24x15x10,44,2025-11-08
P1258,Watch,Clothing>Men>Topwear,Boat,19680.48,68357.13,INR,S202,active,2023-12-19,,3.43,40x43x6,191,2025-04-21
P1259,Think,Clothing>Men>Topwear,Dell,44932.13,40095.58,INR,S206,active,2024-12-12,,2.65,41x30x3,144,2025-07-25
P1260,More,Electronics>Mobile>Accessories,,40122.17,49689.92,INR,S207,inactive,2023-11-09,,0.29,39x50x6,178,2025-07-13
P1261,Partner,Electronics>Mobile>Accessories,Boat,46682.24,32090.19,INR,S202,active,2025-03-01,2026-08-23,4.66,15x18x7,68,2025-08-27
P1262,Window,Grocery>Dairy>Milk,Nike,6299.63,26091.83,INR,S209,active,2023-09-27,2026-05-23,1.09,38x6x10,187,2026-02-09
P1263,Rise,Electronics>Mobile>Accessories,Dell,21612.24,26594.75,INR,S207,inactive,2025-04-11,,3.14,21x12x4,131,2026-02-04
P1264,Or,Clothing>Men>Topwear,Dell,3222.23,22077.54,INR,S204,discontinued,2023-12-21,,2.84,8x6x10,71,2025-11-01
P1265,Gun,Grocery>Dairy>Milk,Nike,27496.06,69213.2,INR,S208,inactive,2024-05-10,,3.87,42x28x6,99,2025-06-26
P1266,Manage,Clothing>Men>Topwear,Nike,21434.92,48825.88,INR,S202,active,2023-05-01,,3.18,32x22x3,124,2025-10-07
P1267,Various,Electronics>Mobile>Accessories,Dell,40179.49,67150.75,INR,S204,discontinued,2024-11-27,,3.75,40x9x3,141,2025-09-29
P1268,Recognize,Clothing>Men>Topwear,Dell,17369.59,18097.73,INR,S206,active,2024-04-26,2026-08-09,0.3,25x15x4,52,2026-03-27
P1269,Television,Electronics>Mobile>Accessories,,42470.19,14549.2,INR,S209,discontinued,2023-05-30,2026-07-22,0.28,24x30x5,169,2026-01-01
P1270,Nearly,Grocery>Dairy>Milk,Dell,3415.31,21837.89,INR,S208,active,2024-08-26,,3.55,19x44x2,31,2025-09-13
P1271,Fine,Electronics>Mobile>Accessories,Boat,48941.17,30775.74,INR,S206,discontinued,2024-06-10,,1.18,8x32x9,174,2025-12-12
P1272,Add,Electronics>Mobile>Accessories,Boat,47586.48,35845.06,INR,S201,inactive,2023-07-26,,0.85,9x20x10,165,2025-09-30
P1273,In,Clothing>Men>Topwear,,10784.02,60314.59,INR,S203,discontinued,2024-05-19,,0.75,9x47x8,168,2025-09-18
P1274,Cover,Grocery>Dairy>Milk,Boat,20772.97,60794.46,INR,S201,active,2023-06-10,,4.4,41x50x3,123,2025-05-04
P1275,Somebody,Electronics>Mobile>Accessories,,15174.49,25001.83,INR,S207,discontinued,2024-03-25,,4.15,38x8x4,86,2026-03-12
P1276,Look,Grocery>Dairy>Milk,Boat,15345.36,6555.8,INR,S202,active,2024-09-08,,2.06,38x12x7,37,2025-07-08
P1277,Guy,Clothing>Men>Topwear,Dell,8228.57,12859.66,INR,S205,discontinued,2023-11-03,,0.36,32x38x4,164,2026-02-05
P1278,His,Clothing>Men>Topwear,,23945.62,68763.71,INR,S201,active,2024-04-21,,3.39,29x50x7,14,2025-08-13
P1279,Open,Electronics>Mobile>Accessories,Boat,35897.19,51618.96,INR,S210,active,2024-10-02,2027-03-26,4.08,32x42x1,87,2025-12-20
P1280,Rule,Electronics>Mobile>Accessories,Boat,18535.91,23717.87,INR,S206,active,2025-04-04,,4.66,44x35x10,86,2025-10-01
P1281,Quite,Grocery>Dairy>Milk,Nike,20564.47,38507.59,INR,S201,active,2024-07-16,,1.57,39x9x7,169,2025-05-25
P1282,Alone,Electronics>Mobile>Accessories,Boat,7603.05,56471.39,INR,S207,inactive,2024-01-27,2027-01-29,1.52,18x32x6,40,2025-10-19
P1283,Eat,Grocery>Dairy>Milk,Dell,43653.45,65314.19,INR,S208,inactive,2024-07-09,2026-05-18,3.83,27x31x6,59,2025-08-01
P1284,Rate,Grocery>Dairy>Milk,Boat,31931.05,28613.82,INR,S209,inactive,2023-10-16,,0.49,15x36x1,122,2025-06-10
P1285,True,Clothing>Men>Topwear,Dell,36775.35,11148.5,INR,S206,inactive,2024-01-22,2027-01-26,3.85,30x41x10,54,2025-08-22
P1286,Mission,Electronics>Mobile>Accessories,,49676.93,30585.04,INR,S202,discontinued,2024-04-25,,3.71,31x24x9,117,2025-07-13
P1287,Trouble,Electronics>Mobile>Accessories,,35469.65,28159.32,INR,S206,inactive,2023-04-21,,1.64,15x44x9,76,2025-05-01
P1288,Own,Electronics>Mobile>Accessories,,32331.07,36879.13,INR,S206,active,2024-03-25,2027-02-10,2.33,46x47x1,45,2025-04-27
P1289,Happen,Electronics>Mobile>Accessories,Boat,15311.43,59928.5,INR,S201,inactive,2024-04-19,,3.17,44x48x7,77,2025-12-14
P1290,Purpose,Grocery>Dairy>Milk,Boat,47483.85,1537.57,INR,S202,active,2024-11-08,2027-01-15,1.14,28x25x4,61,2025-12-07
P1291,Leave,Electronics>Mobile>Accessories,Dell,12227.26,20438.94,INR,S208,active,2023-10-05,,1.29,42x27x9,116,2025-05-01
P1292,Provide,Clothing>Men>Topwear,,35933.0,44769.21,INR,S201,discontinued,2024-01-29,,1.07,40x48x9,35,2026-01-04
P1293,Camera,Clothing>Men>Topwear,Dell,26134.81,62051.06,INR,S204,active,2023-10-17,,4.21,16x20x2,30,2025-05-07
P1294,Today,Grocery>Dairy>Milk,Boat,13362.24,30534.5,INR,S205,active,2023-08-31,2026-11-09,4.15,33x8x4,108,2025-06-12
P1295,List,Electronics>Mobile>Accessories,,4315.95,53577.21,INR,S209,discontinued,2024-06-25,,3.24,23x28x1,29,2025-08-23
P1296,Next,Grocery>Dairy>Milk,Dell,5568.51,14965.02,INR,S206,active,2023-10-10,,0.94,32x41x6,10,2026-02-06
P1297,Eat,Clothing>Men>Topwear,Dell,41562.59,44512.51,INR,S202,discontinued,2025-01-24,,4.11,23x9x7,185,2026-01-26
P1298,Cover,Electronics>Mobile>Accessories,Dell,28239.84,5986.17,INR,S207,active,2024-11-05,,2.69,35x45x6,79,2025-06-16
P1299,Who,Clothing>Men>Topwear,,13270.84,2276.88,INR,S205,discontinued,2023-10-18,2026-04-22,4.09,21x50x5,152,2026-01-22
P1300,Newspaper,Clothing>Men>Topwear,Dell,44718.54,28468.28,INR,S204,discontinued,2024-01-04,,2.11,12x13x6,61,2025-08-11
P1301,Spend,Clothing>Men>Topwear,,15916.59,55008.34,INR,S207,active,2023-05-17,,1.59,5x47x5,111,2026-01-16
P1302,Eight,Electronics>Mobile>Accessories,Nike,35313.18,2237.77,INR,S203,discontinued,2023-09-22,,4.45,41x41x1,134,2025-08-18
P1303,Measure,Clothing>Men>Topwear,Nike,43714.57,1509.0,INR,S207,active,2024-05-23,,4.76,49x6x3,140,2025-06-30
P1304,Upon,Grocery>Dairy>Milk,Boat,49828.22,63331.53,INR,S208,inactive,2024-11-25,,1.33,35x44x10,108,2025-10-25
P1305,Customer,Electronics>Mobile>Accessories,,32553.16,47821.67,INR,S201,discontinued,2024-09-05,,0.81,26x48x1,94,2025-07-03
P1306,Up,Clothing>Men>Topwear,,33053.14,28393.54,INR,S202,active,2024-10-29,,4.14,32x50x10,29,2025-04-21
P1307,Center,Electronics>Mobile>Accessories,Dell,37928.51,21961.43,INR,S210,inactive,2023-10-10,,3.61,18x50x10,174,2025-12-18
P1308,Future,Clothing>Men>Topwear,Nike,41206.98,6190.18,INR,S208,discontinued,2024-12-27,2027-03-08,2.24,44x26x10,98,2025-09-11
P1309,Put,Clothing>Men>Topwear,Boat,32096.1,19416.82,INR,S202,discontinued,2024-12-01,2027-02-07,0.53,37x21x3,134,2025-06-30
P1310,Nature,Electronics>Mobile>Accessories,Boat,13265.3,56061.32,INR,S205,discontinued,2024-12-16,2026-10-16,2.35,38x23x3,82,2025-08-10
P1311,Child,Clothing>Men>Topwear,Boat,23824.87,40754.92,INR,S203,inactive,2024-12-24,,4.5,29x14x7,47,2026-02-06
P1312,Affect,Electronics>Mobile>Accessories,,25782.26,14400.79,INR,S202,discontinued,2023-12-24,,4.82,45x35x3,57,2026-02-13
P1313,Guy,Grocery>Dairy>Milk,,20538.74,53976.27,INR,S209,inactive,2024-12-30,,3.95,38x16x1,113,2026-02-26
P1314,Beyond,Clothing>Men>Topwear,Dell,35571.52,41319.87,INR,S205,discontinued,2025-04-09,,4.57,44x7x4,73,2025-07-16
P1315,Participant,Grocery>Dairy>Milk,,8089.58,18072.88,INR,S207,active,2024-09-22,,3.35,32x48x5,11,2026-03-14
P1316,Suffer,Grocery>Dairy>Milk,Dell,36613.27,1238.48,INR,S203,active,2023-05-07,2026-12-12,1.06,5x46x4,51,2025-09-03
P1317,Just,Grocery>Dairy>Milk,Nike,24664.8,65385.38,INR,S206,active,2025-01-24,,0.99,29x31x1,50,2025-06-26
P1318,Hair,Clothing>Men>Topwear,Boat,12710.92,34848.15,INR,S208,active,2023-07-17,,2.93,39x7x5,145,2025-09-05
P1319,Society,Clothing>Men>Topwear,Boat,5343.12,9808.57,INR,S204,discontinued,2024-01-16,,2.16,38x15x7,128,2025-09-14
P1320,Fill,Grocery>Dairy>Milk,Boat,18769.46,8223.11,INR,S203,inactive,2024-02-25,,1.3,23x41x10,145,2026-01-21
P1321,Ready,Clothing>Men>Topwear,Dell,28752.22,14476.59,INR,S205,inactive,2024-08-28,2027-01-28,0.43,7x41x1,88,2025-04-30
P1322,Where,Electronics>Mobile>Accessories,Boat,21294.41,14609.65,INR,S202,discontinued,2024-07-05,2026-11-24,2.45,6x43x6,29,2026-04-12
P1323,Drug,Electronics>Mobile>Accessories,,2354.07,9711.09,INR,S203,inactive,2024-10-19,,2.48,33x41x3,137,2025-08-06
P1324,Person,Grocery>Dairy>Milk,,41093.19,40051.4,INR,S210,inactive,2023-06-12,,0.43,32x46x5,11,2026-02-16
P1325,Return,Grocery>Dairy>Milk,Dell,44565.35,4961.83,INR,S207,inactive,2024-07-20,2026-10-13,3.8,38x44x10,120,2025-07-30
P1326,Her,Electronics>Mobile>Accessories,Nike,30916.67,14588.71,INR,S206,discontinued,2024-06-08,,3.99,38x14x3,179,2025-07-26
P1327,Laugh,Grocery>Dairy>Milk,Boat,6411.72,40042.94,INR,S201,inactive,2024-04-26,,3.38,34x11x3,105,2026-03-19
P1328,Once,Electronics>Mobile>Accessories,Nike,34109.97,56736.61,INR,S205,inactive,2023-08-21,2026-12-31,1.8,24x15x9,161,2026-02-10
P1329,Discussion,Clothing>Men>Topwear,Nike,39899.55,47818.5,INR,S202,active,2024-12-14,,1.71,13x48x10,175,2025-07-14
P1330,History,Clothing>Men>Topwear,,34064.46,59810.42,INR,S208,inactive,2024-03-24,2026-05-12,4.58,18x19x1,91,2026-02-03
P1331,All,Clothing>Men>Topwear,Boat,24559.13,63672.31,INR,S208,inactive,2024-09-03,,1.86,21x46x10,59,2025-09-19
P1332,Night,Clothing>Men>Topwear,Boat,17643.01,2975.29,INR,S209,inactive,2024-04-21,,3.36,34x16x1,178,2025-04-26
P1333,Appear,Electronics>Mobile>Accessories,Boat,12083.18,13982.8,INR,S204,active,2024-12-15,,0.43,17x17x6,15,2025-08-31
P1334,Series,Clothing>Men>Topwear,Dell,46672.79,10087.23,INR,S206,inactive,2023-10-14,,0.81,20x18x1,184,2026-03-29
P1335,Stop,Grocery>Dairy>Milk,,39370.39,7867.99,INR,S209,discontinued,2023-10-27,2027-03-30,1.73,31x17x7,187,2025-11-16
P1336,Say,Electronics>Mobile>Accessories,Boat,3109.3,65235.82,INR,S208,discontinued,2024-11-19,,4.9,41x5x9,109,2025-05-16
P1337,Democratic,Electronics>Mobile>Accessories,Nike,31731.72,68949.52,INR,S201,active,2024-08-22,,1.03,45x34x4,30,2026-03-06
P1338,Down,Electronics>Mobile>Accessories,,606.02,53655.04,INR,S208,active,2024-03-13,,2.11,8x5x2,184,2026-04-12
P1339,Respond,Clothing>Men>Topwear,Nike,42139.65,44295.71,INR,S206,active,2024-10-29,,4.34,14x42x7,164,2026-01-25
P1340,Pattern,Clothing>Men>Topwear,Dell,21518.4,50644.14,INR,S208,inactive,2025-01-20,2027-04-03,2.55,12x30x3,199,2025-08-05
P1341,Marriage,Grocery>Dairy>Milk,Dell,36537.8,63735.18,INR,S208,active,2023-07-24,2026-06-29,4.82,27x29x8,172,2025-07-18
P1342,Force,Clothing>Men>Topwear,Boat,34066.68,39345.61,INR,S206,discontinued,2023-06-07,,2.99,7x23x2,51,2025-05-07
P1343,Parent,Grocery>Dairy>Milk,Nike,13329.12,11657.59,INR,S205,active,2023-04-23,,0.94,37x31x5,59,2025-06-02
P1344,Million,Grocery>Dairy>Milk,Dell,42690.41,36155.2,INR,S206,active,2023-06-01,,1.53,21x49x9,119,2025-11-12
P1345,Position,Electronics>Mobile>Accessories,,10266.57,19797.73,INR,S206,active,2024-12-21,,3.96,45x34x4,47,2025-04-28
P1346,They,Clothing>Men>Topwear,Nike,7519.3,29839.75,INR,S208,active,2024-08-22,,3.5,26x35x7,38,2025-06-13
P1347,Sister,Grocery>Dairy>Milk,,8117.76,26693.43,INR,S207,discontinued,2023-10-27,,3.78,32x26x6,80,2026-01-10
P1348,Expert,Clothing>Men>Topwear,Boat,23416.46,25347.77,INR,S203,active,2024-10-11,2026-08-04,3.51,31x24x4,96,2025-04-26
P1349,Agree,Clothing>Men>Topwear,Nike,36482.8,47245.2,INR,S205,inactive,2024-11-03,2027-03-14,2.52,18x23x5,60,2026-02-04
P1350,Nature,Clothing>Men>Topwear,,24122.96,11128.3,INR,S201,inactive,2023-10-14,2026-10-16,2.67,21x29x8,130,2026-02-04
P1351,Move,Electronics>Mobile>Accessories,,25319.98,44376.17,INR,S206,inactive,2024-09-21,,1.48,10x17x5,119,2025-11-07
