inventory_id,product_id,warehouse_id,batch_id,stock_quantity,reserved_quantity,damaged_quantity,last_restock_date,last_updated
I2800,P1349,W108,B64,477,118,37,2025-07-21,2025-07-06
I2801,P1347,W100,B72,2689,47,21,2026-03-20,2025-05-13
I2802,P1030,W108,B16,-10,112,23,2026-04-14,2026-03-04
I2803,P1067,W104,B63,-10,100,32,2026-01-14,2025-04-18
I2804,P1285,W108,B54,-10,69,13,2025-08-19,2025-06-05
I2805,P1269,W106,B50,-10,38,38,2025-11-30,2025-08-03
I2806,P1436,W109,B22,2968,77,6,2026-02-16,2025-11-12
I2807,P1276,W100,B92,-10,31,6,2025-09-06,2025-09-26
I2808,P1339,W101,B75,1693,87,38,2025-05-08,2025-09-10
I2809,P1147,W101,B88,-10,167,18,2025-11-01,2025-10-04
I2810,P1231,W101,B54,-10,33,11,2025-11-26,2026-04-14
I2811,P1046,W109,B90,3204,61,1,2025-04-20,2026-01-25
I2812,P1160,W106,B92,1602,23,47,2025-09-03,2026-03-04
I2813,P1285,W105,B73,-10,125,45,2025-04-16,2025-09-14
I2814,P1149,W101,B93,-10,77,14,2026-04-08,2026-02-15
I2815,P1039,W103,B48,-10,99,22,2025-10-02,2025-10-09
I2816,P1449,W105,B75,2036,79,28,2026-03-27,2025-10-09
I2817,P1295,W106,B69,3952,96,18,2025-05-08,2026-03-15
I2818,P1258,W101,B76,-10,170,7,2025-11-18,2025-07-16
I2819,P1347,W109,B46,-10,4,29,2025-09-10,2026-01-16
I2820,P1124,W107,B77,4380,58,38,2025-10-01,2026-03-21
I2821,P1497,W101,B27,-10,91,5,2025-06-07,2025-09-05
I2822,P1356,W106,B14,-10,118,50,2025-09-02,2025-12-10
I2823,P1260,W109,B65,632,122,30,2025-12-06,2026-02-28
I2824,P1308,W100,B77,-10,12,44,2025-04-25,2025-10-22
I2825,P1271,W105,B41,2271,0,32,2025-09-08,2025-06-23
I2826,P1379,W103,B77,-10,1,4,2026-03-17,2026-02-14
I2827,P1055,W100,B14,-10,2,43,2025-12-10,2025-09-20
I2828,P1198,W100,B9,938,44,24,2025-12-06,2025-05-27
I2829,P1297,W105,B29,3362,124,23,2026-03-10,2025-12-13
I2830,P1336,W105,B32,-10,62,22,2025-12-13,2025-11-15
I2831,P1363,W100,B94,369,112,14,2025-09-18,2025-06-20
I2832,P1102,W104,B78,4283,140,16,2026-01-23,2026-03-23
I2833,P1007,W104,B65,4616,101,50,2026-03-09,2025-04-23
I2834,P1423,W105,B43,3775,9,15,2025-12-03,2025-06-11
I2835,P1411,W108,B31,-10,20,44,2025-06-27,2025-04-27
I2836,P1111,W100,B39,-10,93,1,2026-01-10,2025-07-21
I2837,P1135,W105,B58,-10,77,19,2026-04-02,2026-03-17
I2838,P1241,W101,B50,2067,7,35,2025-09-06,2025-05-13
I2839,P1412,W105,B72,2,185,45,2025-09-20,2026-02-24
I2840,P1004,W107,B35,2840,195,31,2025-08-03,2026-01-11
I2841,P1293,W107,B81,1251,18,26,2026-01-23,2025-06-14
I2842,P1139,W101,B74,-10,47,41,2025-08-21,2025-12-20
I2843,P1146,W108,B68,4925,26,0,2025-05-16,2025-04-26
I2844,P1081,W106,B35,4818,65,35,2025-06-29,2026-02-05
I2845,P1331,W100,B75,4040,190,23,2025-11-05,2025-10-17
I2846,P1321,W107,B37,2236,0,48,2025-05-11,2026-03-20
I2847,P1255,W108,B20,-10,95,17,2025-05-15,2025-05-14
I2848,P1269,W109,B16,-10,126,2,2026-04-03,2025-05-05
I2849,P1091,W106,B6,-10,162,8,2025-07-11,2025-06-08
I2850,P1411,W106,B41,-10,120,30,2025-10-10,2025-04-28
I2851,P1492,W100,B51,4472,79,24,2026-01-18,2026-02-01
I2852,P1025,W105,B57,3431,98,49,2026-04-09,2025-10-12
I2853,P1146,W105,B100,-10,185,33,2025-05-30,2025-09-18
I2854,P1498,W104,B99,-10,187,16,2025-12-14,2025-05-06
I2855,P1061,W103,B47,4822,158,16,2026-01-16,2025-05-15
I2856,P1079,W105,B15,2982,124,28,2025-10-15,2026-03-25
I2857,P1191,W108,B10,301,177,12,2025-04-18,2025-07-28
I2858,P1024,W104,B54,-10,150,21,2025-04-18,2026-03-28
I2859,P1121,W106,B77,1208,173,21,2025-08-26,2025-12-23
I2860,P1092,W108,B52,1444,29,9,2026-03-31,2025-08-25
I2861,P1265,W102,B76,0,69,12,2025-08-30,2025-08-05
I2862,P1328,W109,B56,-10,59,17,2025-06-13,2026-03-21
I2863,P1296,W101,B41,4220,31,11,2026-02-27,2025-05-23
I2864,P1226,W105,B27,-10,31,43,2026-03-15,2025-11-28
I2865,P1093,W102,B40,3347,27,30,2025-10-08,2025-07-25
I2866,P1095,W108,B48,2450,39,23,2025-09-02,2026-02-07
I2867,P1235,W102,B38,1934,64,26,2025-07-04,2025-08-08
I2868,P1311,W103,B10,-10,36,12,2025-09-13,2026-02-20
I2869,P1191,W105,B46,4667,62,18,2026-03-22,2025-10-03
I2870,P1399,W108,B18,-10,134,35,2025-05-20,2026-02-10
I2871,P1192,W107,B45,3554,73,46,2025-05-23,2025-09-28
I2872,P1261,W106,B58,-10,77,14,2025-11-10,2025-07-23
I2873,P1358,W107,B70,1131,20,8,2025-12-03,2026-02-14
I2874,P1005,W104,B69,-10,109,6,2025-07-30,2025-08-06
I2875,P1020,W106,B63,1018,14,29,2025-06-09,2026-03-21
I2876,P1293,W101,B65,-10,162,14,2025-08-02,2026-01-09
I2877,P1429,W106,B80,416,7,16,2025-12-12,2025-11-10
I2878,P1347,W100,B21,-10,90,20,2026-03-14,2026-04-13
I2879,P1273,W105,B10,-10,18,47,2025-09-16,2025-08-21
I2880,P1328,W108,B46,-10,8,24,2026-04-10,2025-11-02
I2881,P1047,W105,B100,13,5,18,2025-05-20,2025-08-05
I2882,P1206,W109,B87,-10,193,38,2025-12-19,2025-07-03
I2883,P1347,W103,B2,-10,86,21,2026-03-02,2025-09-11
I2884,P1168,W108,B59,-10,135,43,2025-11-25,2025-09-03
I2885,P1495,W105,B73,-10,13,2,2025-11-14,2025-12-13
I2886,P1380,W103,B37,49,161,40,2026-03-05,2025-08-24
I2887,P1125,W107,B2,-10,146,50,2025-10-24,2025-08-04
I2888,P1117,W108,B21,3881,188,11,2025-08-14,2025-05-10
I2889,P1235,W101,B63,-10,31,36,2026-02-15,2026-04-13
I2890,P1109,W101,B17,-10,133,1,2025-07-16,2025-06-16
I2891,P1443,W103,B83,4294,31,31,2025-06-03,2025-09-05
I2892,P1115,W107,B26,-10,149,48,2025-09-07,2025-09-16
I2893,P1342,W101,B13,-10,147,32,2026-02-21,2025-09-26
I2894,P1450,W106,B83,2723,49,18,2025-10-28,2025-06-10
I2895,P1021,W107,B71,3092,130,30,2026-04-08,2025-10-29
I2896,P1214,W105,B84,688,55,8,2026-01-21,2025-11-29
I2897,P1418,W105,B46,4767,75,6,2025-08-20,2025-04-20
I2898,P1047,W104,B94,-10,18,16,2025-05-25,2025-06-16
I2899,P1229,W107,B62,-10,5,8,2026-03-28,2025-04-25
I2900,P1343,W103,B30,2654,4,11,2026-02-11,2025-05-26
I2901,P1046,W106,B100,1883,171,27,2026-03-23,2025-12-07
I2902,P1036,W109,B66,-10,155,26,2025-11-04,2025-10-16
I2903,P1133,W109,B78,-10,146,6,2026-04-06,2026-02-07
I2904,P1248,W108,B93,-10,142,29,2026-03-06,2026-01-11
I2905,P1255,W103,B40,-10,80,37,2025-07-31,2025-06-16
I2906,P1251,W109,B56,-10,122,42,2025-10-05,2025-05-04
I2907,P1468,W107,B17,-10,109,42,2025-12-03,2026-02-02
I2908,P1056,W100,B22,-10,114,25,2025-11-20,2025-10-22
I2909,P1195,W100,B60,-10,170,28,2025-07-31,2026-01-22
I2910,P1425,W104,B31,769,177,47,2025-06-16,2025-05-25
I2911,P1079,W108,B97,-10,96,7,2026-02-15,2026-01-09
I2912,P1349,W103,B28,-10,130,5,2025-07-30,2025-11-07
I2913,P1214,W108,B3,-10,8,50,2026-01-13,2025-04-30
I2914,P1136,W109,B42,4683,74,18,2026-03-03,2025-11-04
I2915,P1445,W104,B45,-10,160,23,2025-09-23,2025-12-10
I2916,P1014,W108,B85,-10,94,27,2026-02-22,2025-09-18
I2917,P1058,W108,B84,1518,54,44,2025-07-05,2025-05-18
I2918,P1451,W109,B60,-10,196,8,2025-09-10,2026-03-09
I2919,P1101,W109,B46,-10,89,42,2025-11-09,2026-03-29
I2920,P1015,W102,B40,2795,195,50,2025-11-29,2025-06-04
I2921,P1285,W107,B80,-10,20,23,2026-02-09,2025-08-05
I2922,P1035,W106,B80,-10,58,31,2025-06-23,2025-07-18
I2923,P1335,W109,B80,3050,180,31,2026-04-09,2025-12-18
I2924,P1146,W105,B57,-10,11,20,2026-04-02,2026-04-01
I2925,P1407,W108,B32,-10,165,16,2025-07-18,2025-05-10
I2926,P1486,W102,B78,-10,127,31,2025-09-04,2025-12-13
I2927,P1349,W108,B73,910,91,5,2026-04-01,2025-12-14
I2928,P1491,W106,B3,-10,145,2,2025-06-11,2025-04-21
I2929,P1388,W105,B73,-10,183,49,2025-04-29,2025-11-14
I2930,P1309,W105,B2,-10,102,15,2026-01-14,2025-12-29
I2931,P1137,W108,B9,3065,118,29,2025-12-30,2026-03-12
I2932,P1409,W109,B15,-10,21,8,2026-01-22,2026-03-19
I2933,P1098,W106,B96,2141,49,19,2025-10-22,2026-03-01
I2934,P1170,W109,B72,-10,189,23,2025-06-09,2025-07-08
I2935,P1218,W100,B66,3983,127,34,2025-08-11,2025-07-18
I2936,P1427,W107,B14,-10,75,21,2025-12-22,2025-08-20
I2937,P1406,W102,B7,-10,187,0,2026-01-12,2025-08-02
I2938,P1394,W109,B81,187,163,16,2025-07-25,2025-05-24
I2939,P1487,W109,B10,-10,24,1,2025-08-20,2025-12-15
I2940,P1293,W106,B46,-10,188,25,2026-03-27,2025-05-28
I2941,P1087,W101,B73,-10,14,32,2026-02-03,2025-12-24
I2942,P1484,W105,B86,3005,70,1,2026-02-14,2026-03-20
I2943,P1016,W106,B100,2976,50,20,2025-09-29,2026-01-04
I2944,P1111,W103,B96,3274,34,31,2026-01-03,2025-10-01
I2945,P1491,W100,B13,2317,15,42,2025-08-13,2025-06-30
I2946,P1370,W108,B2,2661,147,45,2025-09-28,2025-06-03
I2947,P1188,W108,B89,-10,50,8,2026-01-15,2026-01-20
I2948,P1081,W105,B97,-10,145,38,2026-01-08,2026-03-14
I2949,P1257,W103,B32,-10,69,42,2025-08-14,2025-04-22
I2950,P1232,W107,B72,-10,178,24,2025-05-12,2025-10-19
I2951,P1401,W106,B78,-10,54,32,2025-10-06,2025-09-01
I2952,P1112,W106,B27,-10,126,21,2025-05-27,2025-05-29
I2953,P1392,W106,B17,4439,172,4,2025-07-19,2026-01-26
I2954,P1230,W106,B20,2033,122,43,2026-01-07,2025-07-24
I2955,P1310,W106,B44,-10,75,36,2025-08-26,2025-08-09
I2956,P1168,W108,B62,3452,152,6,2025-08-31,2025-07-12
I2957,P1317,W108,B96,-10,188,26,2025-10-01,2026-01-20
I2958,P1170,W101,B51,4097,100,22,2026-03-09,2026-01-12
I2959,P1182,W107,B81,2686,22,21,2026-04-04,2025-05-17
I2960,P1212,W103,B98,505,1,7,2026-04-12,2026-02-06
I2961,P1331,W101,B54,3899,125,13,2025-09-14,2026-04-16
I2962,P1150,W102,B60,-10,126,38,2026-03-29,2025-10-20
I2963,P1144,W102,B26,-10,188,24,2026-02-06,2025-07-19
I2964,P1157,W104,B24,3919,168,49,2025-11-13,2025-07-02
I2965,P1143,W106,B94,114,81,45,2026-01-14,2025-09-09
I2966,P1006,W108,B34,323,164,48,2026-02-25,2025-06-19
I2967,P1205,W100,B24,747,98,32,2025-05-06,2025-05-03
I2968,P1009,W107,B38,6,79,4,2025-12-16,2025-12-21
I2969,P1411,W100,B65,-10,162,10,2025-06-25,2025-11-25
I2970,P1402,W100,B72,669,105,5,2025-09-08,2026-04-04
I2971,P1149,W107,B1,-10,115,40,2025-09-23,2025-10-31
I2972,P1070,W106,B70,2004,89,32,2025-11-15,2025-06-16
I2973,P1453,W101,B10,4461,81,12,2025-07-04,2025-06-16
I2974,P1423,W109,B48,-10,125,31,2026-04-02,2026-02-04
I2975,P1309,W104,B3,2136,138,8,2025-06-27,2025-12-05
I2976,P1300,W109,B95,-10,44,1,2025-05-10,2026-02-04
I2977,P1308,W101,B30,-10,115,39,2026-03-16,2025-07-30
I2978,P1172,W100,B26,2534,7,46,2025-09-29,2025-12-30
I2979,P1455,W107,B31,3507,22,36,2025-11-06,2025-05-29
I2980,P1488,W100,B64,-10,99,29,2026-01-23,2025-08-21
I2981,P1354,W108,B44,4728,13,11,2026-02-06,2025-08-04
I2982,P1109,W107,B51,4492,159,36,2025-12-03,2026-04-08
I2983,P1031,W104,B44,-10,131,16,2026-03-23,2026-01-18
I2984,P1247,W100,B73,-10,12,5,2025-10-13,2026-02-08
I2985,P1233,W105,B68,4486,147,19,2026-03-17,2026-01-06
I2986,P1331,W103,B63,-10,149,25,2025-10-08,2025-11-02
I2987,P1188,W106,B11,-10,161,6,2025-05-02,2025-12-22
I2988,P1304,W100,B27,-10,159,32,2026-02-01,2026-01-22
I2989,P1472,W108,B57,3625,59,47,2025-11-20,2026-02-28
I2990,P1182,W100,B54,-10,197,20,2026-02-21,2025-07-10
I2991,P1155,W104,B10,1758,21,25,2025-11-25,2025-11-05
I2992,P1443,W101,B31,-10,1,12,2025-10-02,2025-07-03
I2993,P1071,W107,B9,480,93,49,2025-05-10,2025-04-25
I2994,P1479,W105,B78,-10,151,22,2025-08-15,2025-12-04
I2995,P1016,W100,B73,-10,182,35,2026-03-11,2025-05-17
I2996,P1308,W100,B81,-10,146,26,2025-05-01,2025-07-17
I2997,P1340,W108,B77,-10,161,17,2025-05-11,2025-06-25
I2998,P1087,W103,B44,-10,81,45,2025-10-05,2026-02-03
I2999,P1210,W107,B88,-10,40,12,2025-06-17,2026-01-03
I3000,P1308,W109,B13,-10,43,12,2025-11-28,2026-03-23
I3001,P1210,W107,B11,4501,113,31,2025-11-16,2025-10-01
I3002,P1401,W105,B76,1349,67,47,2025-10-07,2025-04-25
I3003,P1456,W105,B58,85,119,24,2025-07-30,2025-04-21
I3004,P1026,W104,B83,-10,110,35,2025-12-01,2025-11-23
I3005,P1218,W104,B3,-10,156,7,2025-07-05,2026-03-24
I3006,P1438,W107,B91,-10,59,44,2025-12-16,2025-11-25
I3007,P1227,W102,B21,-10,167,50,2026-03-28,2025-11-18
I3008,P1289,W105,B100,3820,97,4,2026-03-01,2026-03-09
I3009,P1281,W104,B67,521,5,22,2025-04-17,2025-07-08
I3010,P1414,W105,B69,-10,79,30,2026-03-05,2025-10-08
I3011,P1073,W102,B57,-10,194,46,2025-06-26,2025-07-30
I3012,P1355,W106,B43,-10,111,27,2025-07-05,2025-07-23
I3013,P1391,W106,B61,-10,116,42,2025-05-12,2026-02-16
I3014,P1487,W103,B34,-10,116,9,2025-07-18,2025-08-02
I3015,P1275,W104,B72,-10,70,3,2025-09-01,2025-05-31
I3016,P1286,W105,B11,2405,90,44,2025-08-30,2026-03-27
I3017,P1464,W107,B1,4966,172,33,2026-03-18,2025-05-16
I3018,P1232,W109,B73,-10,69,8,2025-10-25,2025-12-01
I3019,P1127,W107,B94,4740,137,25,2025-10-26,2025-05-08
I3020,P1158,W107,B22,-10,172,15,2026-03-12,2026-03-22
I3021,P1134,W104,B100,3619,115,12,2025-12-24,2026-01-22
I3022,P1018,W100,B21,4189,5,10,2025-06-17,2025-06-28
I3023,P1289,W103,B65,3504,109,42,2025-05-26,2025-07-03
I3024,P1451,W107,B82,-10,104,27,2025-11-22,2025-09-10
I3025,P1416,W109,B42,-10,120,32,2025-07-14,2025-07-14
I3026,P1243,W102,B72,2262,44,38,2025-10-02,2025-08-10
I3027,P1477,W101,B53,2059,73,39,2025-11-21,2026-03-24
I3028,P1026,W103,B57,-10,35,3,2025-09-18,2025-10-20
I3029,P1139,W103,B2,4393,80,15,2026-02-16,2025-09-03
I3030,P1459,W107,B36,3087,161,9,2025-05-11,2025-09-11
I3031,P1212,W100,B56,-10,157,11,2025-12-02,2025-08-10
I3032,P1082,W101,B4,3115,35,7,2026-03-24,2025-11-27
I3033,P1345,W102,B66,-10,91,41,2025-11-08,2025-06-11
I3034,P1475,W103,B95,-10,84,48,2025-07-03,2026-03-16
I3035,P1006,W105,B95,-10,76,18,2025-09-16,2025-10-29
I3036,P1232,W103,B66,-10,105,15,2026-03-02,2025-08-06
I3037,P1242,W102,B82,3025,39,41,2025-06-19,2025-07-29
I3038,P1075,W100,B23,4825,170,11,2025-05-22,2025-04-24
I3039,P1352,W102,B32,3854,29,7,2025-05-15,2026-03-27
I3040,P1184,W106,B17,-10,62,7,2025-11-06,2025-07-21
I3041,P1347,W103,B16,3139,126,32,2026-04-06,2026-03-25
I3042,P1146,W109,B46,-10,131,45,2025-12-31,2026-02-09
I3043,P1164,W109,B19,3181,142,30,2025-11-06,2025-10-25
I3044,P1254,W108,B97,3859,28,2,2026-03-08,2025-10-01
I3045,P1205,W102,B16,1044,153,45,2026-04-10,2025-08-06
I3046,P1060,W103,B94,1399,9,46,2025-12-12,2025-10-05
I3047,P1193,W104,B95,898,29,48,2025-09-07,2025-09-10
I3048,P1489,W106,B63,660,144,11,2025-07-19,2026-04-08
I3049,P1191,W105,B22,-10,109,23,2025-04-18,2025-05-14
I3050,P1362,W106,B22,-10,159,42,2026-02-27,2025-07-29
I3051,P1101,W104,B65,3008,199,44,2025-05-06,2025-06-14
I3052,P1323,W104,B47,4965,139,17,2025-10-24,2025-06-28
I3053,P1096,W102,B94,-10,20,40,2025-09-08,2025-07-05
I3054,P1393,W104,B12,-10,33,41,2026-02-03,2025-05-12
I3055,P1421,W100,B40,-10,14,26,2025-08-07,2025-08-15
I3056,P1030,W107,B13,-10,112,8,2026-02-09,2025-07-08
I3057,P1329,W103,B10,-10,53,34,2026-03-09,2025-10-25
I3058,P1484,W106,B100,628,88,5,2026-04-14,2026-01-15
I3059,P1392,W103,B16,-10,102,37,2025-10-27,2025-08-08
I3060,P1496,W100,B32,3865,82,33,2025-11-09,2026-01-15
I3061,P1063,W107,B77,3088,127,10,2026-04-08,2026-03-20
I3062,P1386,W109,B64,-10,182,8,2026-03-13,2025-07-02
I3063,P1038,W104,B14,-10,62,0,2025-11-19,2025-10-27
I3064,P1490,W107,B6,-10,189,23,2026-01-18,2026-02-13
I3065,P1355,W108,B36,1329,180,31,2025-10-22,2026-01-24
I3066,P1116,W106,B18,1851,81,0,2025-12-05,2025-09-28
I3067,P1151,W104,B85,-10,8,42,2025-08-08,2026-04-09
I3068,P1209,W100,B47,-10,18,15,2025-07-26,2025-11-22
I3069,P1035,W109,B60,-10,142,36,2025-10-21,2025-09-30
I3070,P1148,W101,B18,-10,194,44,2025-04-16,2025-07-14
I3071,P1079,W105,B1,4509,172,6,2025-09-26,2026-03-16
I3072,P1258,W109,B48,4679,121,37,2025-08-29,2025-07-07
I3073,P1422,W105,B96,-10,179,3,2025-04-18,2025-07-01
I3074,P1204,W109,B45,-10,24,32,2026-01-23,2025-09-15
I3075,P1232,W109,B21,1248,47,40,2025-06-30,2026-02-28
I3076,P1128,W106,B7,4793,200,21,2025-10-30,2025-09-10
I3077,P1247,W107,B31,3630,21,14,2025-10-06,2025-08-08
I3078,P1348,W102,B31,-10,154,30,2025-08-11,2026-01-17
I3079,P1241,W107,B96,-10,187,38,2025-04-22,2025-07-28
I3080,P1299,W109,B45,-10,100,40,2025-12-25,2026-04-02
I3081,P1482,W100,B81,-10,28,30,2025-09-10,2025-09-26
I3082,P1181,W109,B77,3542,52,24,2026-04-09,2025-12-24
I3083,P1492,W105,B40,19,132,36,2025-09-08,2026-01-25
I3084,P1231,W109,B75,-10,197,32,2026-01-21,2025-11-10
I3085,P1008,W106,B71,-10,36,4,2025-10-29,2026-03-08
I3086,P1471,W102,B62,-10,107,40,2025-05-03,2026-03-18
I3087,P1271,W105,B68,2379,198,10,2025-05-23,2025-11-13
I3088,P1059,W101,B95,-10,200,43,2025-12-15,2025-08-09
I3089,P1016,W104,B1,3597,144,42,2025-12-29,2025-07-13
I3090,P1424,W102,B18,4053,134,49,2025-05-06,2025-11-10
I3091,P1265,W104,B36,874,54,41,2025-04-19,2026-04-05
I3092,P1059,W103,B27,-10,194,11,2025-05-02,2025-04-16
I3093,P1384,W103,B43,3831,37,5,2026-02-08,2025-09-13
I3094,P1412,W106,B47,4749,56,7,2025-09-01,2025-05-02
I3095,P1140,W106,B43,3061,191,13,2025-04-24,2025-04-16
I3096,P1113,W108,B45,-10,11,5,2026-03-02,2025-09-16
I3097,P1233,W109,B65,-10,86,22,2026-03-21,2025-09-13
I3098,P1037,W100,B28,1928,200,38,2025-09-27,2025-12-13
I3099,P1021,W101,B2,2441,172,22,2026-03-11,2025-07-08
I3100,P1475,W100,B40,-10,155,44,2025-07-20,2025-07-04
I3101,P1030,W106,B4,105,67,2,2025-08-18,2025-10-01
I3102,P1093,W104,B43,2842,4,46,2026-01-10,2025-04-30
I3103,P1449,W101,B49,-10,139,40,2025-05-10,2025-06-23
I3104,P1257,W101,B22,4543,28,41,2025-08-23,2025-09-17
I3105,P1445,W100,B30,-10,41,11,2025-06-15,2026-01-03
I3106,P1158,W100,B88,674,33,16,2026-02-03,2026-02-12
I3107,P1070,W101,B20,-10,105,38,2025-05-11,2025-09-09
I3108,P1064,W106,B70,261,7,2,2025-10-02,2025-07-28
I3109,P1395,W107,B18,4121,123,46,2025-10-09,2026-03-22
I3110,P1109,W105,B34,2277,112,39,2025-10-17,2026-01-20
I3111,P1271,W101,B94,2598,92,50,2025-09-28,2025-10-11
I3112,P1119,W103,B51,-10,155,29,2025-12-22,2025-12-01
I3113,P1140,W102,B35,2247,119,8,2025-05-12,2025-08-10
I3114,P1101,W103,B88,-10,162,29,2025-11-09,2026-04-08
I3115,P1375,W105,B100,4156,191,29,2025-05-16,2025-12-25
I3116,P1121,W106,B19,-10,117,6,2025-10-06,2025-10-06
I3117,P1100,W109,B74,3187,54,9,2025-07-19,2025-07-20
I3118,P1327,W107,B58,-10,156,3,2026-03-25,2026-04-12
I3119,P1484,W109,B75,3769,17,13,2025-09-27,2026-02-27
I3120,P1381,W105,B85,-10,186,28,2026-03-01,2025-05-17
I3121,P1456,W100,B1,-10,50,1,2025-08-06,2025-08-01
I3122,P1170,W107,B100,1374,125,42,2025-08-02,2026-01-21
I3123,P1339,W100,B78,-10,148,10,2025-10-16,2025-11-13
I3124,P1290,W102,B78,-10,51,9,2025-10-12,2025-07-13
I3125,P1482,W101,B8,-10,69,13,2025-10-13,2025-08-12
I3126,P1441,W100,B65,601,21,27,2025-10-12,2025-06-22
I3127,P1171,W106,B99,-10,188,46,2025-04-25,2025-06-12
I3128,P1477,W100,B19,-10,159,28,2025-12-28,2025-09-23
I3129,P1230,W109,B93,-10,108,3,2025-04-18,2025-10-20
I3130,P1285,W101,B99,-10,25,4,2025-07-04,2025-07-26
I3131,P1157,W100,B12,4146,12,6,2025-09-08,2025-07-14
I3132,P1248,W107,B48,1562,28,48,2026-03-07,2025-07-31
I3133,P1007,W100,B50,2155,3,28,2025-12-01,2025-08-08
I3134,P1028,W104,B67,704,95,20,2025-11-28,2026-01-13
I3135,P1323,W109,B59,2948,168,26,2025-05-30,2026-03-19
I3136,P1232,W106,B93,-10,99,48,2026-01-22,2025-11-22
I3137,P1239,W101,B49,-10,168,23,2025-06-20,2025-09-04
I3138,P1181,W101,B74,-10,125,10,2025-08-06,2025-09-15
I3139,P1413,W108,B21,145,114,37,2025-06-16,2025-12-24
I3140,P1191,W109,B12,-10,21,42,2026-01-08,2025-05-29
I3141,P1009,W103,B71,-10,178,38,2025-07-15,2025-11-16
I3142,P1047,W105,B16,-10,165,2,2025-10-18,2026-03-28
I3143,P1074,W109,B76,-10,164,20,2025-04-21,2026-02-23
I3144,P1036,W109,B39,-10,197,13,2025-08-25,2025-11-06
I3145,P1457,W104,B62,4888,46,6,2025-05-05,2025-11-13
I3146,P1108,W108,B45,2875,159,8,2025-11-26,2025-11-18
I3147,P1329,W101,B16,2924,112,19,2025-04-27,2025-12-02
I3148,P1259,W108,B46,1965,176,9,2025-06-26,2026-01-11
I3149,P1069,W106,B94,-10,98,34,2026-03-19,2025-08-21
I3150,P1119,W105,B98,-10,81,31,2025-05-20,2025-11-03
I3151,P1377,W102,B73,-10,101,48,2026-01-30,2025-07-21
I3152,P1063,W102,B96,-10,16,33,2025-04-29,2026-01-24
I3153,P1175,W101,B50,-10,81,23,2025-05-12,2025-09-07
I3154,P1464,W101,B96,-10,193,38,2025-08-29,2026-04-05
I3155,P1338,W101,B22,-10,66,24,2025-06-20,2026-03-03
I3156,P1018,W106,B76,-10,140,27,2025-11-10,2025-12-08
I3157,P1017,W106,B30,-10,173,33,2025-04-24,2025-08-19
I3158,P1235,W104,B26,740,111,3,2025-06-09,2026-01-16
I3159,P1102,W105,B17,-10,5,38,2025-06-20,2025-07-19
I3160,P1437,W109,B86,4744,21,16,2025-06-01,2025-10-13
I3161,P1299,W104,B13,-10,192,11,2025-10-21,2026-01-15
I3162,P1467,W109,B41,-10,62,40,2025-10-24,2026-02-04
I3163,P1433,W103,B31,4285,89,32,2025-09-09,2025-10-23
I3164,P1399,W106,B75,-10,155,1,2025-04-24,2025-08-26
I3165,P1432,W104,B11,-10,190,48,2026-04-16,2025-08-27
I3166,P1329,W104,B43,1143,120,0,2026-02-11,2025-04-29
I3167,P1187,W101,B75,4559,58,45,2025-05-23,2025-07-10
I3168,P1310,W100,B30,-10,145,17,2025-09-08,2025-07-11
I3169,P1321,W102,B67,-10,39,48,2025-08-21,2026-03-16
I3170,P1070,W100,B28,-10,49,15,2025-08-19,2025-04-30
I3171,P1104,W106,B86,-10,150,20,2025-10-01,2025-04-20
I3172,P1242,W101,B24,1156,136,30,2026-03-28,2025-04-23
I3173,P1246,W101,B98,-10,144,44,2025-08-28,2026-02-01
I3174,P1248,W101,B41,-10,52,45,2025-08-25,2025-07-20
I3175,P1183,W104,B1,3809,147,47,2026-04-16,2026-01-06
I3176,P1118,W103,B40,3190,130,11,2026-03-11,2026-03-14
I3177,P1000,W104,B56,2471,148,27,2025-07-03,2025-08-21
I3178,P1292,W101,B95,-1,42,2,2025-04-24,2025-06-10
I3179,P1013,W106,B56,-10,161,27,2025-07-05,2026-02-20
I3180,P1023,W102,B87,1954,125,15,2025-07-28,2026-02-10
I3181,P1287,W102,B99,-10,94,40,2026-03-16,2025-12-06
I3182,P1194,W107,B14,-10,165,39,2025-07-07,2025-11-12
I3183,P1316,W105,B82,-10,43,35,2026-01-20,2026-03-15
I3184,P1451,W108,B88,-10,51,41,2025-08-13,2025-09-11
I3185,P1398,W103,B13,-10,19,14,2025-06-13,2025-06-09
I3186,P1446,W105,B21,-10,56,7,2025-04-22,2026-01-29
I3187,P1207,W103,B56,3615,89,45,2025-06-13,2026-01-19
I3188,P1319,W103,B59,2988,180,9,2025-10-10,2026-02-16
I3189,P1036,W106,B66,-10,32,40,2026-01-02,2026-02-08
I3190,P1210,W104,B60,923,99,26,2025-06-11,2026-04-02
I3191,P1396,W104,B45,-10,93,40,2025-11-15,2026-04-16
I3192,P1149,W105,B74,920,82,0,2025-08-19,2025-06-26
I3193,P1354,W107,B48,-10,4,22,2026-02-01,2025-06-26
I3194,P1109,W103,B43,1512,47,45,2025-11-12,2026-02-23
I3195,P1037,W103,B90,2277,9,12,2025-07-16,2026-02-22
I3196,P1432,W103,B64,806,47,25,2025-12-04,2025-07-02
I3197,P1283,W103,B76,-10,179,40,2025-08-20,2025-07-04
I3198,P1371,W109,B99,576,190,27,2025-05-09,2025-09-15
